start time                lon       lat      depth  mag
2014-08-16 03:18:22.8900  121.7485  37.3983  7.51  1.43  72278496
2016-07-28 20:35:03.2600  121.7517  37.3987  6.18  1.57  72667696
2018-06-03 07:58:26.4400  121.7492  37.3995  6.26  1.35  73024766
2020-12-03 20:58:32.6700  121.7512  37.4005  6.57  1.58  73492740

1990-08-22 21:47:12.5400  121.7625  37.4142  6.86  1.57  163079
1990-08-24 04:11:18.0300  121.762  37.4147  7.1  1.26  163135
1992-05-12 08:56:41.8800  121.7618  37.4138  7.09  1.51  275127
1992-05-12 09:01:46.1300  121.7617  37.413  6.9  1.24  275128
2000-08-16 06:10:22.0800  121.762  37.4155  7.38  1.99  21120204
2006-01-21 11:57:08.8400  121.7627  37.4137  6.65  1.21  21503523
1996-01-01 23:55:19.9400  121.7627  37.4142  6.8  1.62  30093293
1996-05-18 22:08:19.4500  121.7628  37.415  7.37  1.53  30106560
2007-10-31 04:38:49.6200  121.7615  37.413  6.37  1.36  40204652
2007-11-19 21:55:43.0600  121.7627  37.4133  6.74  1.88  40205868
2007-11-22 03:14:02.2400  121.7643  37.4137  6.72  1.64  40205973
2008-08-08 22:58:24.3200  121.7632  37.4118  7.07  1.98  40221721
2009-06-03 00:43:49.8800  121.7633  37.4157  6.47  1.44  40237518
2007-05-20 10:42:41.8000  121.7617  37.4138  7.31  2.09  51182099
2007-11-02 04:01:09.3500  121.7627  37.4132  6.54  1.95  51189919
2006-12-02 00:21:51.3500  121.764  37.4137  6.77  0.65  71000221
2009-05-17 01:34:38.8400  121.7623  37.4135  7  0.67  71019064
2007-11-01 17:51:30.4200  121.7637  37.4142  6.65  0.59  71079116
2007-11-08 16:39:39.0500  121.7608  37.4145  6.32  0.59  71080950
2007-11-22 03:24:43.3300  121.7622  37.414  6.51  0.59  71084765
2007-12-18 11:49:28.6400  121.7605  37.4148  6.7  0.59  71089605
2008-01-13 23:21:14.7700  121.76  37.4127  6.3  0.69  71093861
2008-02-02 00:23:36.2000  121.7598  37.4145  5.93  0.88  71096820
2008-02-21 09:06:44.2100  121.762  37.4145  6.47  0.74  71100576
2008-09-18 00:08:02.4700  121.7623  37.4147  6.43  0.83  71152266
2009-05-11 07:32:53.8300  121.76  37.4153  6.2  0.65  71219311
2009-05-17 01:34:23.7800  121.76  37.4143  6.29  0.82  71221536
2010-03-27 15:45:04.1500  121.7632  37.413  7.22  0.96  71369215
2010-08-01 20:11:01.0800  121.7713  37.4115  7.98  0.66  71440506
2010-10-01 22:05:39.9200  121.7615  37.4122  6.47  1.07  71462950
2011-11-29 17:04:21.1300  121.7627  37.4147  7.57  2.11  71688941
2011-12-19 12:56:06.3200  121.7837  37.4068  9.83  0.69  71695765
2011-12-20 03:46:38.9400  121.7627  37.4125  6.48  1.05  71696285
2013-11-24 02:26:43.9900  121.7628  37.4145  6.84  1.19  72108875
2015-11-22 19:59:36.1500  121.7655  37.4133  6.88  1.5  72559226
2015-11-24 08:51:29.7400  121.7665  37.4132  6.9  0.68  72559851

2007-11-19 10:06:39.1500  121.762  37.4127  6.52  1.17  40205823
2008-03-04 17:08:00.1300  121.7633  37.4143  6.59  2.14  51197565
2008-09-30 23:28:04.8900  121.76  37.4135  6.58  0.78  51208828
2008-08-08 23:02:53.5600  121.7617  37.4152  6.61  0.69  71139760
2009-06-24 12:26:50.4900  121.759  37.4143  7.25  1.06  71238136
2012-10-06 07:34:59.9100  121.7642  37.4115  6.56  1.08  71853280

2009-05-22 03:59:17.1600  121.782  37.394  1.41  1.24  51221970
2020-03-19 10:17:00.9700  121.781  37.3932  2.47  2.86  73355955

1986-04-28 23:49:43.3500  121.7657  37.4147  5.45  1.04  71343
1990-01-29 19:28:31.2000  121.7645  37.416  5.32  0.9  151516
1997-08-05 11:28:05.8900  121.767  37.415  5.52  1.22  515790
2003-05-24 11:14:22.7800  121.7655  37.4135  4.94  1.26  21283386
2003-05-24 21:13:44.4100  121.7658  37.4152  5.26  1.2  21283446

2009-05-22 04:27:28.5400  121.766  37.4143  4.71  0.96  71223741
2011-04-09 23:16:12.6800  121.7648  37.4133  4.99  1.16  71555296

2009-05-22 19:10:36.8700  121.7532  37.4002  5.05  1.06  51222000
2013-05-15 01:19:18.9600  121.7515  37.3998  5.11  1.05  71991651

1992-02-18 22:01:37.5900  121.7538  37.4012  5.64  1.08  251594
2000-12-09 19:24:09.5600  121.7523  37.4008  5.29  1.23  21138099
2006-11-06 04:28:38.5300  121.7522  37.3995  4.88  1.28  21546860
1995-05-26 05:51:24.6200  121.752  37.3998  5.16  1.13  30073859

1987-12-10 14:11:44.0900  121.7652  37.4162  6.81  1.07  109733
2000-11-24 00:35:08.0400  121.764  37.4162  7.18  1.21  21135567
2005-04-22 05:25:38.4600  121.7627  37.4155  6.14  0  21451304
2007-01-24 01:24:58.8000  121.7647  37.4165  6.51  0.71  71008601
2007-11-29 12:15:07.2600  121.7637  37.4147  5.98  0.97  71086650
2008-11-18 17:42:06.3300  121.7798  37.4085  8.52  0.71  71169510
2009-06-19 13:45:44.8100  121.7632  37.4157  5.89  0.84  71232645
2010-09-02 02:28:10.6300  121.7608  37.4152  5.64  0.64  71449620

1984-03-02 13:23:56.1200  121.7645  37.4183  6.83  0.88  8576
1984-11-02 07:40:13.4900  121.7642  37.416  6.58  0.75  31133
1984-12-29 07:41:31.2500  121.7647  37.4163  6.78  0.75  35684
1988-05-27 17:58:34.4400  121.7663  37.4188  7.08  1.37  118022
1988-06-29 17:48:22.4600  121.764  37.4187  6.59  1.09  119706
1989-06-21 15:57:18.0600  121.7662  37.4168  6.64  0.9  138608
1989-12-15 09:03:28.5400  121.7635  37.4153  6.45  1.04  148926
1989-12-26 15:56:48.8100  121.7648  37.4183  6.74  0.93  149593
1990-08-04 04:07:13.4600  121.7657  37.4162  6.86  1.07  162091
1990-11-22 08:20:55.2200  121.763  37.4188  7.18  1.07  200665
1990-12-16 22:19:15.9400  121.7663  37.4172  7.16  1.06  203186
1992-01-04 06:01:38.4300  121.7647  37.4172  6.45  1.07  242374
1993-01-10 18:08:05.3300  121.766  37.4153  7.07  1.07  331618
1994-05-03 01:50:01.8200  121.7637  37.4167  6.28  1.08  401328
1996-08-23 10:24:47.4800  121.7647  37.416  6.55  1.21  476981
1995-05-01 16:24:46.1800  121.7652  37.4197  6.34  0.75  1219865
2000-01-22 16:43:51.4200  121.7662  37.416  7.08  1.21  21079218
2003-02-16 12:19:22.8400  121.7683  37.4178  6.53  1.2  21268021
2005-03-28 19:17:10.8000  121.7608  37.4193  6.05  0  21447556
1994-07-30 13:38:50.6600  121.7628  37.4187  6.57  1.07  30053869
1996-03-27 14:54:40.2900  121.7653  37.4163  6.5  1.22  30100561
2007-10-31 03:56:16.1500  121.7635  37.4148  6.02  0.89  40204648
2007-10-31 05:28:40.3000  121.766  37.414  5.88  0.87  40204655
2007-10-31 17:48:21.7200  121.7655  37.4152  6.02  1.16  40204698
2007-11-13 22:27:55.2200  121.7675  37.4158  5.55  1.16  40205510
2007-11-17 14:53:46.8900  121.7642  37.4148  5.91  1.1  40205729
2007-11-29 13:01:05.4700  121.766  37.4168  6.33  1.44  40206445
2008-04-13 06:33:47.0500  121.765  37.4147  5.78  0.98  40215117
2008-04-27 11:04:48.3600  121.762  37.415  5.74  1.02  40216400
2009-01-28 21:18:29.0500  121.7638  37.415  5.86  1.07  40230977
2009-02-10 08:01:00.6400  121.7397  37.4285  -0.65  0.87  40231616
2008-01-11 01:20:50.5900  121.7655  37.4162  5.9  1.19  51194348
2008-03-01 03:14:00.4100  121.7645  37.4148  5.8  1.34  51197342
2008-09-17 21:04:27.9600  121.765  37.4163  6.18  1.07  51208259
2008-12-22 07:25:24.9000  121.7638  37.4145  6.18  1.14  51213628
2009-05-24 19:13:51.8900  121.7652  37.4165  6.13  0.95  51222110
2007-02-19 10:08:49.1100  121.7647  37.4127  5.69  0.75  71013065
2007-10-31 17:52:57.1600  121.7637  37.4147  6.04  0.83  71078240
2007-11-12 03:14:38.1600  121.7648  37.4178  5.9  0.66  71082085
2007-11-12 14:16:56.6500  121.7627  37.417  5.93  0.75  71082180
2007-11-29 02:47:45.7200  121.7632  37.415  5.78  0.88  71086505
2007-11-29 13:25:15.7400  121.7648  37.4157  5.95  0.58  71086665
2007-12-20 21:52:53.3600  121.7622  37.4182  6.16  0.87  71090386
2008-02-06 23:14:36.4700  121.7632  37.4133  5.9  0.59  71097606
2008-02-09 23:14:03.7900  121.764  37.4155  6.08  0.92  71098171
2008-02-10 21:40:41.8600  121.764  37.416  6.01  0.59  71098346
2008-06-08 13:43:27.4300  121.7595  37.4213  5.69  0.94  71124141
2008-08-25 11:32:48.3700  121.7635  37.4163  5.69  0.67  71145276
2008-09-25 04:52:59.6100  121.7618  37.4182  5.87  0.83  71155091
2009-01-28 08:22:13.4300  121.7705  37.4158  7.03  0.38  71188435
2009-03-11 10:03:02.4100  121.7645  37.4162  5.92  0.85  71196826
2009-06-02 14:46:05.1000  121.7708  37.4167  7.11  0.6  71225560
2009-07-01 13:32:58.0600  121.7638  37.4162  6.03  0.79  71241851
2009-08-31 03:16:00.4700  121.7647  37.4167  5.91  0.58  71273646
2009-09-02 01:40:38.6500  121.7642  37.416  5.83  1.07  71274366
2009-11-04 23:06:00.0000  121.7638  37.4153  6.01  0.65  71305260
2009-11-08 06:29:46.4300  121.7652  37.416  5.84  0.85  71306710
2009-12-03 20:31:18.6500  121.7678  37.417  6.48  0.81  71317480
2010-02-22 06:27:55.5200  121.7648  37.4137  5.17  0.87  71358131
2010-04-27 16:46:04.9000  121.7643  37.4182  6.07  1.15  71389091
2010-09-09 07:56:25.4700  121.7665  37.4152  6.08  0.94  71452795
2010-12-12 10:18:06.9500  121.7648  37.4157  6.08  0.68  71495810
2011-01-05 20:49:55.7900  121.7705  37.4148  7.03  0.71  71505845
2011-04-30 02:19:54.8500  121.7645  37.4178  6.55  0.69  71567936
2011-05-16 22:51:16.1900  121.7673  37.4152  6.32  0.61  71571070
2011-07-02 01:01:41.5500  121.7637  37.416  5.88  0.97  71593835
2011-10-30 14:31:34.0700  121.7665  37.4155  6.35  0.71  71673031
2012-02-21 00:28:04.2500  121.7678  37.4168  7.04  0.71  71739156
2012-11-27 03:39:33.1400  121.7667  37.4167  6.47  0.77  71894536
2013-03-09 21:23:23.2000  121.7647  37.4153  6.6  1.1  71951035
2013-07-29 01:09:51.3400  121.7652  37.4142  5.95  0.89  72035790
2016-01-12 15:49:46.8700  121.7645  37.4183  6.71  0.84  72578971
2019-09-19 08:50:48.2200  121.7652  37.4182  6.5  1.1  73276345

2009-06-19 05:16:19.4000  121.7647  37.4178  8.24  2.79  40238369
2017-04-04 12:14:06.3900  121.7632  37.4198  8.53  2.82  72784361

2007-10-31 04:02:33.0900  121.7478  37.4023  8.03  0.81  40204649
2007-12-04 21:09:31.3300  121.7483  37.4018  8.1  1.09  40206890
2007-11-01 15:49:19.9600  121.7492  37.4025  8.02  0.97  51189874

1987-02-16 01:11:03.6600  121.7628  37.4128  6.55  2.38  94903
1992-09-23 23:31:50.5100  121.7635  37.4127  6.51  2.47  317098
1997-12-10 13:45:13.4500  121.7627  37.4128  6.56  2.38  542493

2008-05-21 21:23:18.6200  121.7493  37.4025  8.03  0.78  71119531
2009-10-22 00:12:43.0400  121.7538  37.4012  8.76  0.74  71297735

1988-06-13 05:56:35.2100  121.7492  37.4038  8.35  1.06  118834
1988-06-13 22:51:39.1500  121.7502  37.4038  8.47  1.06  118882
1988-06-29 13:09:27.2500  121.7488  37.4028  8.43  1.24  119698
1988-09-19 00:09:04.7600  121.7483  37.4017  7.8  1.41  123922
1989-02-11 02:01:51.7000  121.749  37.4028  7.98  1.54  131212
1989-05-19 13:23:12.3800  121.742  37.4125  6.61  0.86  136397
1989-06-08 14:46:30.5200  121.7477  37.4012  7.42  1.79  137715
1991-04-30 10:05:38.8300  121.7475  37.4027  8.2  1.05  211572
1991-04-30 10:48:39.9700  121.7497  37.4033  8.25  1.06  211576
1991-04-30 11:07:57.2600  121.7495  37.4033  7.98  1.07  211577
1992-08-18 23:45:41.8800  121.7483  37.4022  7.98  1.45  311473
2001-06-20 22:58:15.0100  121.749  37.4027  8.14  1.27  21171638
1998-08-15 18:20:17.5800  121.7595  37.3983  10.18  1.22  30191435

1986-07-15 17:58:34.1300  121.769  37.4182  5.61  1.7  76519
1989-12-20 14:57:28.4500  121.7665  37.4163  5.1  1.6  149282
2002-03-25 14:28:27.5300  121.769  37.4173  5.73  1.72  21218483
2005-12-16 20:41:27.9400  121.7685  37.4158  4.96  1.63  21499899
1993-11-12 22:55:15.5600  121.7685  37.417  5.27  1.65  30034679
1998-04-24 13:14:26.7900  121.7682  37.4175  4.95  1.72  30171703
2008-01-08 04:20:02.2400  121.7687  37.4172  5.11  1.56  51194184
2009-01-03 23:13:39.9500  121.7705  37.4173  4.86  1.8  51214542
2010-05-14 17:35:47.8500  121.7683  37.4177  5.45  1.67  71398051
2012-05-27 12:06:10.5500  121.7665  37.4182  6.27  1.67  71792101
2018-11-16 08:51:41.8700  121.7693  37.4172  5.14  1.65  73111521

2007-12-23 05:13:28.5600  121.7653  37.4162  7.23  1.95  51193025
2011-03-09 09:25:21.9900  121.7617  37.4168  7.64  2.12  71540061

2004-12-11 13:32:26.5900  121.763  37.4133  6.94  2.42  21426647
2007-11-27 17:06:39.2000  121.763  37.4133  7.59  2.62  40206305
2009-06-14 03:22:06.1500  121.763  37.4143  7.79  2.35  40238148
2008-06-03 19:55:48.8700  121.764  37.4128  6.14  2.41  51203755
2011-10-04 09:00:53.5800  121.7633  37.4135  6.83  2.28  71658096

2007-12-23 22:28:23.7100  121.7643  37.416  7.16  1.52  51193073
2009-10-09 09:13:49.6300  121.7662  37.4163  6.91  1.22  71296811
2014-01-07 14:02:07.3500  121.7653  37.4177  6.81  1.16  72138021

2007-12-04 12:48:26.4300  121.7495  37.4027  9.08  2.07  40206875
2008-05-18 16:23:12.8600  121.7483  37.4028  9.13  2.18  51202912
2009-05-06 13:31:50.8500  121.7317  37.4112  4.16  0.52  71217596
2009-08-17 20:21:47.1400  121.75  37.4022  7.85  1.89  71266986
2009-08-18 07:29:53.8900  121.7488  37.4023  7.7  1.3  71267226
2011-11-10 10:26:30.5000  121.7487  37.4032  7.84  0.76  71679056
2012-02-07 23:28:21.7700  121.7493  37.402  7.96  0.84  71726190
2012-03-19 11:56:12.9700  121.75  37.4035  7.96  0.67  71750025
2012-03-30 13:55:57.7800  121.75  37.4027  7.86  0.8  71755830
2013-06-23 01:33:54.4300  121.7477  37.4002  8.02  1.74  72013545

1988-07-21 21:58:38.5900  121.7607  37.4107  6.55  2.08  120715
1993-06-13 14:37:23.6300  121.7603  37.4115  6.16  2.06  354902
1998-02-17 11:00:52.7400  121.7593  37.4102  6.52  1.98  557168
2004-07-09 16:37:30.5600  121.7603  37.4102  6.44  2.12  21376829
2007-11-11 17:14:13.5100  121.7603  37.4082  5.77  2.1  40205389
2008-04-19 06:08:30.7900  121.7598  37.411  6.88  2.09  40215569
2009-03-28 11:38:25.4800  121.7608  37.4088  6.06  2.09  40233923
2010-09-16 05:13:30.4900  121.762  37.4095  6.44  1.96  71455990
2013-10-14 10:18:16.2700  121.7563  37.41  7.66  2.04  72087326
2017-01-06 16:01:32.8100  121.7598  37.4097  6.68  2.1  72749110
2019-05-31 02:43:12.5700  121.7602  37.4107  6.52  1.78  73190386

1988-10-05 08:16:27.4800  121.7638  37.4152  6.93  1.67  124944
1992-04-09 02:29:10.5400  121.7637  37.4155  7.13  1.33  263057
1998-01-23 13:40:31.3600  121.7647  37.416  7.32  1.22  553177
1995-08-21 22:58:18.8500  121.7633  37.4162  6.98  1.62  30080959
1999-12-31 08:41:15.0800  121.7623  37.4147  6.82  1.49  30503901

2007-10-31 11:03:56.8000  121.764  37.4135  6.42  0.96  40204683
2007-11-06 03:44:37.4100  121.7618  37.4145  6.62  0.92  40205072
2007-11-07 21:13:43.3600  121.763  37.4137  6.5  0.89  40205169
2009-06-16 23:18:41.0200  121.7627  37.4148  7.62  1.79  40238274
2008-01-25 15:29:07.6900  121.7643  37.4143  6.75  2.19  51195271
2007-11-22 13:48:43.3300  121.7628  37.4143  6.48  0.69  71084885
2007-12-09 01:52:35.1900  121.7617  37.4168  6.29  0.59  71088105
2007-12-13 22:42:14.9800  121.7623  37.4137  6.26  0.82  71088910
2013-08-08 06:36:38.2100  121.7628  37.4153  7.37  1.71  72045076
2018-07-04 03:38:32.7600  121.763  37.415  6.85  1.48  73040001

2008-09-04 18:42:59.5200  121.768  37.4288  8.87  0.83  71147356
2009-07-06 10:48:31.5300  121.7667  37.4287  8.45  0.7  71244231

2009-06-23 01:05:43.9100  121.7683  37.4277  8.7  1.36  40238638
2008-11-01 05:53:26.0400  121.7675  37.4253  8.76  0.98  51210422
2008-06-02 20:49:04.1900  121.7678  37.4255  8.74  1.02  71123156
2010-10-02 04:29:04.3100  121.7683  37.4262  9.09  0.79  71463045
2011-12-20 16:40:46.8100  121.7688  37.4243  9.08  1.12  71696690
2013-06-29 23:43:09.5600  121.7698  37.4248  8.84  0.74  72017675
2013-06-29 23:44:18.8000  121.7695  37.4267  8.87  0.94  72017680
2016-09-14 22:47:09.2000  121.7697  37.4275  9.07  1.12  72695721
2020-04-29 02:47:24.7000  121.7663  37.4297  10.15  1.11  73377905

2008-09-19 17:21:54.8200  121.7595  37.4122  6.17  0.95  71152621
2009-06-28 11:29:28.9700  121.7607  37.412  6.45  0.93  71240246
2010-08-13 02:49:10.5400  121.7717  37.4032  8.35  0.94  71440345
2011-09-11 09:30:15.0000  121.762  37.412  6.62  0.7  71643676

1990-09-06 03:04:15.4600  121.7595  37.411  6.76  1.26  163732
2000-10-22 15:31:00.0000  121.7608  37.4138  6.99  1.22  21130974

2007-11-08 16:40:56.7600  121.7588  37.4097  6.39  1.06  40205208
2007-11-24 03:29:14.5800  121.7597  37.4092  6.04  0.94  40206102
2007-12-17 00:59:16.8800  121.7592  37.4108  6.43  1.1  40207569
2009-01-04 14:12:07.1900  121.7607  37.411  6.73  1.25  51214585

2007-10-31 03:50:26.3600  121.76  37.4098  6.23  0.95  40204647
2007-11-06 19:15:23.0900  121.7607  37.4117  6.43  0.82  71080300
2007-11-26 13:38:24.6600  121.7605  37.4118  6.46  0.8  71085905
2008-01-04 11:41:42.7800  121.7533  37.4112  5.1  0.98  71092666

2009-07-03 08:28:06.5300  121.7687  37.4238  5.8  0.65  71242746
2010-01-05 07:33:59.3300  121.7687  37.424  5.95  0.77  71335596

1985-08-17 19:29:58.4000  121.7625  37.4118  6.31  0.9  53194
1991-05-04 06:39:02.5300  121.763  37.4122  6.98  1.06  211887

2008-09-26 04:50:05.9500  121.77  37.4178  4.98  0.68  71155551
2009-07-19 10:18:49.5300  121.7682  37.4177  4.78  1.01  71250726
2010-07-03 11:01:15.3900  121.7697  37.4167  5.34  0.65  71419085
2013-09-24 22:58:51.5800  121.7823  37.4093  6.12  1.02  72076186

1987-11-29 12:46:18.4600  121.769  37.4172  5.31  0.98  109242
1993-01-26 18:37:12.1400  121.7692  37.4188  5.64  1.07  334671
1997-07-03 14:42:56.5500  121.7735  37.4173  6.1  1.2  30136784

2007-12-11 16:01:18.7800  121.7655  37.416  7.26  2.23  40207249
2009-08-11 02:09:25.0200  121.7633  37.4163  8.33  2.15  71263171
2013-10-09 01:44:26.4000  121.7647  37.4172  7.67  2.12  72083881

1987-11-10 16:48:47.7900  121.7642  37.4162  6.72  2.13  108228
1996-03-15 08:59:33.2600  121.7645  37.4155  6.99  2.22  30099508

2009-08-13 20:36:36.5500  121.7497  37.3887  5.42  0.74  71265156
2011-07-05 20:22:00.7600  121.7463  37.3915  4.88  0.7  71596075

2009-11-03 20:16:21.7900  121.7555  37.4063  7.22  1.5  71304615
2010-10-16 00:21:12.8300  121.7568  37.4087  7.59  0.97  71474606

2007-11-27 16:37:33.3400  121.7562  37.407  7.19  1.22  40206304
2010-01-07 08:37:07.5500  121.7552  37.4072  7.73  1.36  71336566
2016-05-03 05:22:33.1000  121.7583  37.4065  8  1.25  72630105

1994-06-01 18:54:52.8900  121.759  37.4118  8.28  1.06  403126
1997-09-29 13:15:47.6100  121.7558  37.4085  7.57  1.27  523208

2008-01-12 00:35:41.2000  121.7543  37.4077  7.02  1.5  51194423
2008-02-22 14:06:08.0800  121.7568  37.4073  7.12  1.55  51196911

1988-09-25 17:29:47.2700  121.7558  37.4087  7.34  1.45  124244
1988-09-28 11:15:30.8100  121.757  37.4095  7.94  1.24  124528
1988-10-01 09:09:32.1600  121.756  37.4087  7.66  1.67  124777
2000-09-04 04:06:34.9900  121.7558  37.4087  7.84  1.21  21123553
1993-12-02 17:25:05.2900  121.757  37.4103  8  1.33  30036532
1995-09-30 23:27:08.1800  121.7578  37.4107  7.88  1.3  30085915

2007-10-31 11:53:30.7200  121.764  37.417  5.9  0.67  71078125
2007-10-31 16:59:12.4700  121.7592  37.4167  5.4  0.67  71078205
2007-11-06 13:31:13.9200  121.7638  37.4153  6.1  0.68  71080195
2007-11-08 00:01:36.8100  121.7617  37.4185  5.57  0.66  71080700
2007-11-08 00:14:01.3400  121.7633  37.4165  6.09  0.59  71080705
2007-11-20 04:26:24.0400  121.7658  37.4158  6.59  0.39  71084280
2007-12-15 02:25:15.1200  121.7627  37.417  6.02  0.67  71089090

2008-08-10 06:04:43.9200  121.7637  37.4182  5.95  0.65  71140290
2008-11-29 16:38:17.8300  121.7628  37.4168  6.17  0.64  71172500
2009-07-24 14:50:34.2600  121.7622  37.4185  5.43  0.65  71253341
2009-11-20 07:11:35.8000  121.7503  37.4203  4.03  0.59  71316951

2010-03-03 05:20:56.2900  121.757  37.4112  6.63  0.81  71357520
2012-11-27 03:10:46.9700  121.7552  37.4127  8.62  1.81  71894521

2010-03-10 07:54:26.3600  121.7455  37.3958  5.35  0.68  71361215
2011-04-16 00:41:19.0600  121.747  37.3937  6.29  0.71  71558926
2012-04-10 06:18:40.5600  121.7528  37.3972  4.95  0.69  71762155

2008-06-25 03:50:38.5100  121.7458  37.3943  5.43  0.69  71128375
2009-04-17 06:52:56.7100  121.7423  37.3967  5.08  0.75  71211261

1989-12-17 03:27:46.7800  121.7557  37.4103  7.88  1.74  149003
1993-08-05 12:47:21.6900  121.7562  37.4108  7.97  1.07  373342

2008-04-20 19:22:06.3700  121.7572  37.4093  7.54  1.69  40215642
2013-03-22 06:16:48.4100  121.7532  37.411  8.72  2.08  71958325

2008-08-03 10:10:34.2300  121.762  37.4035  3.17  0.88  71137740
2010-06-13 20:30:35.4500  121.7533  37.4113  -0.69  0.69  71414701
2011-09-23 20:13:24.4900  121.7733  37.3955  4.06  0.86  71652276

1994-12-07 22:25:31.6000  121.7733  37.4042  3.97  1.08  30064002
1998-12-09 08:17:26.7900  121.7645  37.4085  11.14  1.24  30208729

2010-07-12 10:43:23.8100  121.7597  37.4165  3.42  1.75  71423735
2020-03-10 03:34:25.8100  121.7587  37.4163  3.2  1.79  73352285

1989-02-04 12:06:33.1400  121.7512  37.4003  8.1  1.23  131013
1990-03-02 03:25:32.9600  121.75  37.4015  8.45  0.97  153493
1991-09-02 10:32:37.5900  121.748  37.4013  7.81  1.08  229415
1994-01-20 08:28:09.0400  121.7505  37.4018  8.23  1.08  391991
1994-01-20 08:28:43.6600  121.7483  37.4018  8.07  1.19  391992

2008-06-01 01:14:06.2600  121.7487  37.4012  7.52  1.46  40218516
2008-11-20 19:36:27.0200  121.7497  37.4007  7.59  1.35  40226452
2010-08-03 02:09:57.7800  121.7498  37.4005  7.6  1.18  71440886
2011-09-29 23:07:21.6500  121.7488  37.4047  7.64  0.98  71655621

1985-03-10 06:33:53.1900  121.7457  37.3903  2.95  0.94  43442
1996-11-13 18:46:27.0400  121.7452  37.391  2.64  1.06  1227453
2003-10-23 14:04:48.0800  121.742  37.3945  2.18  1.32  21314501

2010-08-24 05:50:12.4600  121.7598  37.4098  4.96  0.7  71445980
2011-11-30 22:17:22.5200  121.7598  37.4085  4.89  0.67  71689696
2013-09-09 06:49:06.2900  121.7628  37.4085  5.8  0.89  72066496

2018-10-01 09:11:58.6300  121.7633  37.4047  5.76  1.06  73092146
2020-11-01 13:47:43.9500  121.7568  37.4103  5.65  1.13  73476996

1989-12-23 12:07:16.7700  121.7583  37.4105  5.35  0.98  149451
1999-03-10 14:40:13.2900  121.7627  37.4097  5.88  1.21  30219536

1989-12-27 14:32:21.9700  121.7607  37.4145  7.44  1.06  149635
1991-03-06 12:02:46.8500  121.7635  37.412  7  1.17  207611

2008-10-04 22:37:17.1200  121.7595  37.4153  4.58  0.66  71158081
2010-10-22 19:13:06.0000  121.785  37.4052  7.54  0.71  71477586
2011-10-12 13:05:26.1400  121.7702  37.4108  4.55  0.65  71662486
2013-05-03 01:04:57.3500  121.7987  37.383  3.57  0.72  71984411

