start time                lon       lat      depth  mag
1989-06-19 01:53:36.6800  121.741  37.3903  8.68  1.04  138471

1985-04-17 10:25:11.2200  121.7343  37.3815  8.83  1  46250
1989-01-21 12:49:47.1700  121.7337  37.382  8.99  0.91  130271
1989-12-17 20:24:52.0400  121.7342  37.3807  8.98  0.86  149070
1999-06-18 03:51:03.3500  121.7338  37.3808  8.95  1.01  21026965

2006-11-02 02:19:02.0700  121.7402  37.3898  8.38  1.23  21546258
2008-05-21 13:47:52.1800  121.741  37.3898  8.07  0.67  71119461
2009-12-03 18:41:03.4200  121.7415  37.3897  8.38  0.67  71317425

1984-05-30 07:43:31.7700  121.7312  37.3743  8.08  2.15  19706
1986-07-05 09:00:57.7900  121.7315  37.375  7.88  1.94  75891
1989-02-03 01:19:11.1400  121.7313  37.375  7.97  1.43  130858
1991-01-30 04:53:23.5300  121.7323  37.3753  7.64  1.6  205526
1994-04-05 02:11:47.5400  121.7313  37.3748  8.28  1.04  399820
1996-08-19 08:54:42.2900  121.7322  37.3755  7.61  1.63  476482
1996-10-12 09:32:05.9600  121.7322  37.3755  7.93  1.8  481843
1988-07-27 15:07:48.3300  121.7323  37.3752  7.91  1.87  10087534
2002-12-18 04:39:01.4000  121.7323  37.3765  8.52  1.7  21260500
2002-12-18 05:08:46.0300  121.7323  37.3758  8.37  1.53  21260504
2006-11-26 06:49:37.0200  121.7323  37.3772  8.43  1.29  21549409
1994-06-30 12:43:14.5100  121.7327  37.3755  7.48  1.95  30051941
1998-10-12 22:44:45.4700  121.7315  37.3753  7.84  2.04  30201721
2007-10-31 11:06:27.3800  121.7312  37.3757  8.21  1.81  40204684
2007-11-10 03:09:25.1500  121.731  37.3768  8.31  1.81  40205312
2008-01-18 17:36:36.2200  121.7305  37.3755  7.58  1.22  51194864
2008-01-21 03:35:22.5600  121.7305  37.3762  8.25  0.85  71095186
2010-10-01 00:07:55.0500  121.7325  37.3757  7.8  1.51  71462525
2012-10-20 09:29:37.5400  121.729  37.3778  9.25  2.09  71863075

2008-01-31 15:32:20.4100  121.7295  37.3757  7.7  2.6  40210426
2011-06-12 17:07:50.2700  121.7318  37.3742  6.94  2.4  71584020
2018-06-22 22:58:59.1100  121.729  37.3757  7.13  2.56  73034586

1988-06-18 10:59:56.8600  121.7363  37.3853  8.82  1.19  119207
1988-07-07 18:03:29.1300  121.7367  37.3848  8.91  1.11  120035

1985-05-21 04:14:01.3600  121.731  37.3653  5.55  1.31  48113
1988-07-28 19:23:20.8400  121.7325  37.3667  4.66  1.3  121159

1984-12-20 06:36:27.4100  121.729  37.3712  8.28  1.19  35913
1988-11-13 19:31:43.0500  121.729  37.3715  8  1.64  126935
1989-09-12 16:22:17.4800  121.7282  37.3722  7.74  1.6  143987
1990-10-17 09:54:14.1400  121.727  37.3707  8  1.36  165442
1997-11-02 16:34:09.8800  121.7312  37.3725  8.29  1.55  530662
2003-11-06 07:33:45.0900  121.7282  37.37  7.03  1.19  21317210
1995-04-02 07:43:59.7400  121.7278  37.371  8.21  0.97  30070855
2007-12-04 04:03:15.2200  121.7288  37.371  8.12  1.78  40206857
2008-07-14 07:28:47.7400  121.7283  37.3722  8.27  1.46  40220667
2007-11-12 07:24:51.9100  121.7278  37.37  8.02  0.7  71082120

1988-07-05 15:35:55.5200  121.7425  37.3698  2.19  2.2  119952
1994-08-15 17:16:32.1500  121.7425  37.369  2.16  1.94  30055150

1986-10-16 04:42:59.1100  121.7273  37.3722  7.94  0.88  85830
1987-11-08 07:18:54.7800  121.7287  37.3662  7.88  0.94  108167
1994-11-16 03:16:24.1800  121.7285  37.3677  8.84  1.03  30062690

1985-07-13 11:10:23.1500  121.7412  37.3678  2.14  0.97  51059
1987-11-23 05:00:03.5700  121.7407  37.3683  2.19  0.83  108840
1989-03-24 20:22:56.9300  121.7412  37.3687  3.68  1.14  133385
1999-04-07 00:04:34.6100  121.7405  37.3683  1.93  1.35  21006810
1994-08-15 18:22:34.3900  121.7408  37.369  1.98  1.31  30055152

1988-11-18 09:52:37.2300  121.7363  37.3802  6.75  1  127121
1994-07-08 16:59:26.7200  121.7345  37.38  6.76  1.1  30052444

1987-11-09 12:39:56.8000  121.742  37.388  5.84  1.97  108186
1991-01-08 11:33:16.9800  121.7427  37.386  5.95  2.08  204351
1999-08-03 15:44:09.4900  121.7428  37.3863  5.64  2.1  21040483
1995-03-09 03:56:18.3800  121.7423  37.3867  5.94  2.2  30069535

1988-11-17 04:56:56.7300  121.7307  37.3678  7.43  1.1  127059
1989-01-22 13:13:24.3700  121.7303  37.3677  7.46  0.86  130319
1989-06-14 13:07:47.2400  121.729  37.3673  7.07  0.94  138149

1988-06-11 07:14:10.3000  121.7298  37.3733  8.51  0.91  118763
1989-05-13 12:16:52.4500  121.7295  37.3697  7.96  0.63  136142
1990-01-16 11:51:09.9000  121.7308  37.3748  8.87  0  150735
2000-03-10 21:52:59.8900  121.7283  37.3708  7.99  1.27  21086062
2003-03-23 06:40:56.6300  121.7292  37.3675  6.9  1.1  21272187
1994-01-28 06:52:42.8900  121.727  37.3713  7.91  0.41  30041160
2008-07-08 09:13:41.0800  121.7288  37.371  8.37  1.12  40220382

1984-08-08 14:22:54.7900  121.7383  37.3875  8.14  0.92  25176
1985-01-13 20:40:48.1700  121.7382  37.3893  8.16  0  37371
1986-01-29 13:48:59.6100  121.739  37.3877  8.72  0.77  64859
2003-07-20 23:20:24.1800  121.7405  37.3882  8.39  1.29  21293695
1993-11-24 23:03:01.9700  121.741  37.3895  8.48  0.97  30035757

1985-12-30 04:52:58.0200  121.7368  37.3733  2.35  0.86  62431
1999-08-29 13:20:59.2400  121.734  37.3735  1.87  1.21  21048535

1988-07-07 03:13:59.5200  121.7387  37.387  8.02  1.59  120009
1988-11-19 02:08:44.7800  121.7402  37.3882  7.7  1.04  127176

1984-08-02 10:49:06.5300  121.7378  37.3867  7.8  1.96  24803
1988-11-15 07:09:31.5100  121.739  37.3862  8.14  1.57  126970
1989-02-11 15:07:23.5200  121.7358  37.3878  8.83  1.65  131222
1990-07-19 15:44:13.2200  121.737  37.3862  8.09  1.39  161299

1988-07-19 12:21:19.4700  121.7385  37.3863  8.21  0.91  120592
1989-09-04 10:59:15.9600  121.7458  37.3868  8.44  0.77  143614
1998-04-28 04:40:44.4200  121.7378  37.3837  8.51  1.19  30171986

1984-07-30 05:48:50.6300  121.7355  37.3812  6.95  0.91  24494
1986-09-12 08:54:03.2300  121.7368  37.3813  6.69  1  82177
1986-10-23 06:54:05.0800  121.7377  37.3827  7.27  1.22  86310
1988-06-17 12:39:41.4800  121.7378  37.3833  6.88  1.01  119171
1989-05-24 07:29:35.6100  121.7382  37.383  6.89  1.05  136712
1991-09-21 09:14:19.0100  121.738  37.3833  7.17  1.1  232013
1992-01-19 23:52:37.2500  121.7373  37.382  6.95  1.11  245807
1996-11-12 20:10:26.4100  121.7378  37.383  6.96  1.26  484374
2000-05-28 23:39:59.4200  121.734  37.3782  6.73  1.04  21100759
2002-01-22 21:47:08.2200  121.7423  37.3883  9.22  1.29  21209975
2004-07-07 17:20:50.9000  121.7365  37.3815  6.23  1.28  21376390
1995-01-11 06:55:39.2200  121.7415  37.384  6.9  1.08  30066058
1998-09-25 05:38:32.7900  121.7373  37.3832  6.87  1.26  30198813
2008-07-08 04:39:22.7600  121.7368  37.3828  6.99  0.89  40220369
2007-06-19 19:04:31.0800  121.7363  37.3812  6.74  0.99  51183285
2009-07-17 14:28:54.6000  121.7352  37.3828  7.08  1.02  71249596
2010-06-06 18:01:51.1500  121.7382  37.3847  7  0.9  71410626

1989-08-13 05:09:14.4300  121.739  37.3578  1.52  1.15  142157
1994-06-28 08:32:50.3100  121.7355  37.3592  1.32  1.25  30051807

1989-02-19 19:21:21.5400  121.7395  37.361  1.62  1.57  131709
1999-06-17 20:06:42.5100  121.737  37.3687  2.28  1.54  21026884
2007-06-19 04:17:40.6000  121.739  37.3615  1.77  1.43  51183268

1986-07-08 04:10:50.8600  121.7392  37.3685  1.57  0.84  76000
1993-11-20 02:36:06.5000  121.739  37.3663  1.53  0.98  30035378

1985-02-14 21:09:16.9400  121.7378  37.3807  4.36  1.15  40986
1987-10-01 06:34:09.8700  121.7393  37.38  5.28  1.4  106542
1990-05-21 06:23:25.8600  121.7405  37.38  5.29  1.43  158078
1992-11-11 12:13:27.1400  121.7385  37.3785  5.24  1.37  324250
1992-11-11 12:19:09.9700  121.7365  37.3778  5.13  1  324251
1997-06-01 02:17:03.3400  121.738  37.3782  5.1  1.46  507192

1984-06-10 12:33:45.2900  121.7377  37.3952  -0.42  0.84  20572
2000-04-28 08:00:59.8600  121.7407  37.3928  0.67  1.13  21094301

1988-08-25 19:45:44.2700  121.7332  37.3758  5.71  1.5  122832
1989-09-05 17:01:48.7300  121.7355  37.3762  5.85  0.86  143622

1984-05-14 21:57:47.0800  121.742  37.387  1.81  0.72  18437
1992-08-19 05:42:37.5300  121.744  37.3848  2.59  1.11  311507

1989-09-10 15:46:15.4900  121.7513  37.3797  2.08  1.15  143856
1998-10-23 11:20:32.4600  121.7483  37.3783  1.96  1.29  30203224

1984-12-10 13:24:58.5200  121.7398  37.3775  3.37  1.05  33812
1985-09-27 06:00:52.6800  121.7398  37.3773  3.51  1.05  55913
1987-12-25 17:31:51.9300  121.738  37.3787  3.67  1.03  110214
1989-04-06 17:48:21.7000  121.7382  37.3782  3.32  1.13  134060
1990-01-05 04:46:04.4900  121.7408  37.3792  3.08  0.86  150114
1991-06-22 11:01:23.1200  121.7452  37.3772  3.62  1.15  220687
1992-09-24 12:05:26.1200  121.7485  37.3775  3.17  1.11  317125
1993-06-04 23:57:10.7400  121.7377  37.3762  3.25  1.01  352147
1999-04-28 08:22:21.6600  121.7303  37.3827  1.43  1.04  21009831
2000-12-03 05:55:33.0100  121.7375  37.3763  3.33  1.19  21136977
2002-04-29 00:49:07.0100  121.74  37.3777  3.93  1.32  21223452
2005-07-17 10:22:33.7800  121.7377  37.377  3.46  1.17  21469689
2006-06-03 05:59:50.9500  121.7397  37.3782  3.54  1.24  21520489
1995-12-17 11:25:50.0100  121.7407  37.3777  3.51  1.25  30092172
1998-09-26 10:28:53.0500  121.7388  37.3765  3.26  1.25  30198996
2007-08-26 12:54:46.7400  121.7393  37.3752  3.47  0.88  51185944
2008-09-02 05:50:39.6900  121.7375  37.3802  3.62  0.5  71146821
2009-07-31 23:51:20.0200  121.7373  37.375  3.24  1.07  71258046
2010-01-07 02:52:12.7000  121.7375  37.3795  3.11  0.82  71336446

1985-06-18 08:00:17.3700  121.7468  37.377  2.15  0.97  49757
1988-08-17 17:45:00.0200  121.746  37.3787  1.75  0.92  122472
2001-01-28 17:15:13.4900  121.7442  37.3757  2.13  1.03  21145141
1995-07-27 06:02:31.8700  121.7393  37.3838  -0.4  1.15  30078289

1984-11-23 02:56:51.9100  121.7442  37.361  1.83  1.27  32301
1988-09-02 10:02:47.2700  121.7492  37.3613  1.62  1.34  123239
1993-06-07 07:34:22.7100  121.7437  37.3615  1.47  1.4  352544
1997-04-29 22:02:48.4900  121.7437  37.362  1.33  0.76  502993
2002-03-26 09:03:46.1900  121.7428  37.3623  3.41  1.36  21218611

1984-12-09 13:51:49.9600  121.7378  37.3812  6.65  2.08  33826
1987-07-19 22:15:39.1900  121.7373  37.3815  6.52  1.99  103373
1989-08-28 15:26:00.9800  121.7377  37.381  6.65  1.96  143142
1992-05-25 03:40:45.5800  121.738  37.382  6.37  2.06  281007
1999-06-19 05:30:12.1900  121.7372  37.3812  6.64  1.89  21027306
2003-04-19 10:09:40.7200  121.7383  37.3813  6.77  2.16  21276461
1995-12-18 05:41:57.4000  121.7385  37.382  6.68  2.19  30092242
2009-06-21 17:42:58.5300  121.7383  37.3818  6.68  1.72  40238559
2007-05-28 06:06:09.4700  121.7365  37.3808  6.9  2.03  51182327
2008-03-16 03:18:54.9600  121.7367  37.3803  6.24  1.6  51198434
2011-03-21 16:11:25.9000  121.7343  37.3827  7.7  2.2  71545926
2013-05-29 13:49:28.4100  121.7382  37.3812  6.71  2.04  72002336
2017-04-02 00:00:29.4300  121.7335  37.3822  8.52  2  72783411
2019-06-25 12:32:24.9600  121.7363  37.3842  6.88  1.99  73201936

2007-09-05 04:53:40.2700  121.729  37.367  5.67  0.88  40201289
2009-02-25 22:01:03.7300  121.7298  37.3667  5.36  0.97  40232300
2007-05-20 23:13:21.5100  121.7303  37.3697  5.56  1.05  51182115
2010-02-17 11:12:45.4700  121.7293  37.3698  5.61  0.98  71355396

2002-07-05 03:38:59.2300  121.7375  37.3812  5.09  1.26  21233655
2008-04-10 05:02:56.4600  121.7372  37.384  5.84  0.98  71109320
2009-07-28 14:01:32.5400  121.7393  37.3832  5.91  0.86  71255601
2010-03-24 14:03:38.5000  121.74  37.3805  6.68  0.53  71367835
2010-10-17 18:59:30.6500  121.7383  37.3822  5.94  0.97  71475446

2004-09-23 10:32:21.6600  121.7448  37.3778  2.09  1.35  21398005
2009-01-16 05:04:55.0900  121.7448  37.3767  2.3  1.01  40230236

1984-03-30 19:07:19.0400  121.7337  37.3723  5.54  2.4  12911
1986-10-05 03:51:40.9400  121.7345  37.3728  5.93  2.36  84696
2001-09-09 03:25:08.8800  121.7338  37.3727  5.48  1.98  21193272
2003-09-08 05:11:56.4500  121.7333  37.3727  5.87  1.89  21306152
1997-08-23 14:26:59.9000  121.734  37.373  5.73  2.12  30141412

2002-02-17 09:20:11.1000  121.739  37.384  5.84  1.24  21213074
2003-12-18 07:16:24.9700  121.7407  37.3842  5.9  1.3  21323064
2006-04-21 06:09:38.4000  121.7402  37.3843  6.11  1.26  21513740
2007-12-24 23:55:11.5900  121.7388  37.3835  6.13  0.94  51193133
2008-10-02 09:19:58.5800  121.7387  37.385  6.4  1.18  51208891
2010-01-17 05:44:27.0900  121.739  37.3833  6.42  1.27  71341666
2011-01-17 01:57:29.3000  121.7388  37.3833  6.29  1.26  71510995
2012-05-20 23:08:39.7300  121.7407  37.3845  5.35  1.01  71789061

1988-12-16 03:45:36.1400  121.7325  37.3767  7.61  1.34  128685
1989-07-18 15:15:54.0500  121.7333  37.3773  7.92  1.26  140241

1985-11-02 08:33:05.3500  121.7435  37.3697  2.12  0.85  58111
1988-12-04 18:40:21.8100  121.7412  37.3702  1.98  0.87  128044
2000-04-01 13:09:10.7700  121.743  37.3727  3.27  1.24  21089611
2000-04-18 07:13:06.5800  121.7443  37.3695  2.13  1.59  21092595

2008-01-31 15:35:56.3800  121.7335  37.3735  6.24  2.28  40210428
2013-02-19 06:32:36.9900  121.7318  37.3743  6.25  1.91  71940195

1988-03-07 21:09:05.9200  121.7315  37.3665  5.29  1.28  113479
1992-08-31 18:33:48.4000  121.7315  37.3663  5.49  1.53  312915
1997-10-03 21:49:23.4300  121.7315  37.3672  5.09  1.25  523956

1985-11-17 05:28:21.3900  121.7348  37.3793  6.43  1.41  59424
1988-10-10 06:42:04.4900  121.7363  37.3795  6.37  1.07  125207
1992-10-30 18:02:11.2400  121.7367  37.38  6.75  1.54  321639
2001-04-29 22:05:10.8300  121.7358  37.3795  6.81  1.65  21161176
2006-02-02 18:43:39.5600  121.737  37.3835  7.62  0  21504888
2006-02-02 19:10:38.0300  121.7367  37.3815  6.92  1.82  21504890
2006-02-03 05:17:53.0100  121.7362  37.3808  6.99  0  21504950
1995-08-14 08:22:51.1200  121.7372  37.3798  6.66  1.88  30080000
1995-08-14 08:31:34.4300  121.7373  37.3805  6.7  1.64  30080002
2007-09-16 07:47:44.6700  121.7348  37.3802  6.45  0.51  40201921
2007-09-16 10:38:45.5400  121.736  37.3812  6.9  1.09  40201926
2008-12-20 02:46:45.7300  121.735  37.3812  6.39  0.65  71178866
2010-09-23 13:39:10.4500  121.736  37.38  7.03  1.4  71459205
2010-09-23 18:31:49.3900  121.7363  37.3823  6.5  0.71  71459265

1985-02-19 07:43:58.3200  121.7333  37.3738  5.95  0.64  41298
1986-05-18 02:48:35.9000  121.7363  37.3757  5.94  0.86  72825
1987-09-17 19:15:17.4200  121.7323  37.3757  5.64  0.81  105966
1989-03-03 09:40:34.2700  121.7328  37.3742  6.03  1.68  132172
1990-08-17 18:57:04.8400  121.732  37.3745  5.82  0.9  162884
1991-11-02 08:05:04.6000  121.7383  37.3753  6.1  1.03  236393
2000-03-14 07:40:38.5700  121.7342  37.3748  5.84  1.21  21086567
2001-07-22 10:16:33.7500  121.7282  37.3773  4.6  1.35  21182762
1995-12-11 03:27:52.5200  121.7353  37.3763  6.2  1.03  30091706
2008-11-01 00:21:16.7500  121.7328  37.3755  5.58  0.87  71167021
2010-09-18 14:35:05.8700  121.7312  37.3767  5.63  0.69  71457085

1985-09-24 02:46:45.4300  121.7352  37.3647  2.84  1.37  55696
1988-01-30 00:58:48.1100  121.735  37.3647  2.66  1.4  111601
1990-07-03 16:23:39.9600  121.7365  37.3655  3.53  1.28  160389
2004-10-06 00:28:13.1200  121.7363  37.3655  3.2  1.28  21405583
1994-07-13 00:03:11.1600  121.7357  37.3652  2.72  1.4  30052724
1999-01-28 05:24:47.5200  121.7327  37.3658  2.3  0.77  30215185
2001-08-18 09:38:50.9800  121.7345  37.3653  5.61  1.34  30223333
2008-05-15 07:54:17.8700  121.7353  37.3652  3.29  1.28  51202716

2008-08-23 13:56:46.6900  121.7318  37.3717  5.81  0.61  71144586
2010-09-15 18:47:29.1700  121.733  37.3735  5.49  0.86  71455815

1989-09-21 19:08:37.2500  121.7327  37.3735  6  1.14  144520
1991-10-19 12:50:19.3800  121.7323  37.3763  6.15  0  234644
1991-12-18 16:32:36.7500  121.7317  37.3738  5.96  1.11  241163

1986-06-15 12:29:25.1100  121.7415  37.3853  5.91  1.61  74749
1996-09-13 13:14:56.7800  121.7405  37.385  5.91  1.44  479227
2009-04-02 21:43:05.4500  121.7422  37.386  5.73  1.72  40234195

1987-12-07 20:59:31.4600  121.7308  37.3703  5.68  1.31  109646
1991-05-05 22:04:39.5100  121.7337  37.3703  5.54  1.63  211954
1996-09-28 08:37:12.9800  121.7317  37.3707  5.7  1.59  480534
1999-03-28 02:42:50.5400  121.7268  37.3718  4.72  1.15  21005787
2002-07-31 13:06:57.0600  121.7318  37.371  5.61  1.55  21238297

1985-11-28 06:10:03.6700  121.7308  37.3707  5.72  0.78  60062
1986-02-12 22:44:56.7900  121.7322  37.3707  5.84  1.23  66388
1986-10-05 04:01:56.4300  121.7327  37.3715  5.71  1.32  84698
1986-10-09 16:31:56.8500  121.7328  37.3683  5.54  1.15  85292
1991-05-05 13:09:55.4900  121.7332  37.3712  5.53  1.87  211943
1997-08-24 07:33:59.8900  121.7327  37.371  5.83  2.18  518493

1988-09-05 21:56:14.8800  121.7322  37.3727  5.61  1.08  123393
1989-07-27 17:12:19.6300  121.7323  37.3732  5.24  1.23  140939
1991-06-20 15:19:42.8800  121.736  37.3748  5.83  1.1  220539
1991-07-30 07:57:46.6200  121.7345  37.3745  5.79  1.1  225703
1992-03-28 03:14:08.4100  121.7337  37.3742  5.62  1.41  260061
1992-03-28 03:17:34.5700  121.7337  37.3728  5.43  1.43  260062
1993-05-28 19:42:49.2900  121.7327  37.3723  5.64  1.15  351576
1997-06-14 11:02:58.7700  121.7338  37.3727  5.55  1.31  508557
1999-09-22 01:34:08.6000  121.732  37.3727  5.48  1.21  21054417
2000-07-13 16:28:51.9900  121.7327  37.3747  4.32  1.25  21109488
2000-07-18 06:27:21.6300  121.7318  37.3725  4.87  1.25  21110620
2003-03-29 03:39:43.5500  121.7338  37.3732  5.4  1.45  21272941
2003-11-08 06:59:54.0500  121.7337  37.3735  6.88  2.13  21317473
2006-11-25 13:46:22.1700  121.7337  37.3733  5.71  1.91  21549315
1995-07-28 07:30:51.6000  121.7318  37.3722  5.61  1.03  30078382
1998-07-26 10:31:35.3300  121.7325  37.3737  5.82  1.14  30187206
2001-09-09 03:25:19.0800  121.7305  37.3728  4.75  1.53  30223431
2004-10-06 17:38:14.3500  121.7338  37.374  6.16  1.29  30230208
2007-01-27 21:42:27.2400  121.731  37.3725  5.7  0.71  51178123
1998-07-25 16:01:25.7100  121.7302  37.373  5.52  0.82  71118474
2009-08-01 03:06:49.2200  121.7323  37.375  5.5  0.9  71258136
2009-08-01 18:05:12.5400  121.7317  37.3725  5.51  1.25  71258566
2010-07-06 23:40:29.1000  121.7342  37.3732  5.48  1.97  71420320
2010-07-07 00:17:05.2900  121.7327  37.372  5.38  1.26  71420335

2002-07-26 14:14:51.9500  121.7318  37.3717  5.28  1.68  21237524
2009-08-02 06:16:53.1900  121.7315  37.374  6.78  1.74  71258846
2011-06-09 01:03:05.4300  121.7327  37.372  5.59  1.9  71582260

2008-03-06 15:54:33.8500  121.7322  37.374  6.05  1.52  51197711
2020-05-12 06:32:10.1100  121.7292  37.3732  7.36  1.23  73383885

1988-03-28 06:57:22.1300  121.741  37.3685  1.95  1.31  114658
1991-12-08 04:48:14.2200  121.7428  37.3675  2.08  1.3  239923

2008-07-30 11:45:57.2600  121.7327  37.3745  5.79  0.55  71136700
2009-07-13 18:26:07.2400  121.7337  37.3753  6.29  0.97  71247976

1985-03-27 10:45:34.9700  121.7283  37.3645  -0.31  0.97  44814
1987-01-29 15:02:30.2600  121.736  37.3595  1.38  1.24  93803
1992-10-12 03:44:33.7900  121.7415  37.3587  1.77  1.16  319512
1992-10-18 14:11:55.2600  121.7365  37.359  1.4  1.25  320195
1999-04-16 06:21:16.8600  121.7373  37.3585  1.41  1.36  21007971
1994-07-26 10:33:36.4500  121.7467  37.3565  1.72  0.89  30053610

1986-06-03 09:04:42.4800  121.7363  37.382  8.47  1.23  73920
1986-11-15 13:32:10.6900  121.7368  37.3837  8.68  1.78  88003
1989-02-25 12:29:52.0400  121.7375  37.383  8.33  1.83  131903
