start time                lon       lat      depth  mag
1984-07-13 22:04:56.5400  121.7837  37.4455  3.68  1.38  22690
1999-04-01 22:36:59.6000  121.7837  37.446  3.64  1.49  21006316

1984-07-22 18:38:21.6000  121.8167  37.4207  1.17  1.4  23623
1985-12-14 09:04:49.1000  121.8223  37.4192  0.88  1.47  61440
1995-09-17 22:49:39.2300  121.8157  37.4112  -0.07  1.43  30084450

1984-09-14 06:57:38.0400  121.78  37.429  4.73  0.92  27892
1984-10-05 06:11:11.0600  121.7797  37.4292  4.66  1.21  29414

1984-09-28 21:07:03.7900  121.8035  37.408  3.37  1.29  28877
1984-09-28 23:17:42.5900  121.8063  37.4022  3.44  0.75  28890
1984-09-29 10:25:16.0000  121.8018  37.4185  1.21  1.54  28928
1984-10-12 00:13:38.9600  121.8127  37.4107  0.87  0.96  29888

2018-05-11 21:03:10.5700  121.7707  37.4315  8.75  1.09  73015046
2020-12-28 05:27:22.2000  121.7693  37.4287  9.3  1.22  73503700

1984-12-05 11:05:33.0900  121.771  37.4285  9.16  0.89  33351
1986-01-17 16:18:35.6600  121.7717  37.4277  9.15  1.03  63823
1989-09-12 12:25:50.5800  121.7708  37.4285  9.55  1.02  143960
1993-01-29 21:28:58.0400  121.7718  37.4307  9.19  1.07  335108
1996-09-24 16:15:24.6500  121.7695  37.431  9.38  1.21  480187
2003-10-25 03:15:47.6800  121.7718  37.4282  8.92  1.2  21314832
1994-11-28 11:17:14.3900  121.7708  37.428  8.59  1.06  30063481
1995-08-09 02:58:50.0400  121.7715  37.4278  8.69  1.2  30079486
2008-06-21 12:16:40.7900  121.7715  37.4285  9.34  1.59  40219544
2008-11-29 07:12:43.5200  121.7715  37.4277  8.91  1.23  40226994
2009-06-04 01:11:01.7000  121.7717  37.4282  9.15  2.12  40237586
2007-07-14 03:04:23.5300  121.7702  37.428  8.58  1.5  51184112
2010-04-27 12:21:23.7500  121.7702  37.4287  9.55  1.76  71389016
2011-03-23 15:09:24.9800  121.7703  37.4287  9.9  1.83  71541580
2011-09-17 23:53:41.6900  121.7703  37.4288  8.94  1.55  71648756
2012-10-09 04:25:00.0700  121.7692  37.4305  8.43  0.84  71855610
2014-09-12 04:31:46.3700  121.771  37.4287  8.75  1.15  72297011
2016-07-27 12:34:35.2500  121.7717  37.4285  8.37  1.22  72667001

1987-03-19 08:04:39.5500  121.7707  37.4308  10  1.07  97071
1989-04-03 21:06:57.2200  121.7697  37.4313  10.11  1.46  133898

1985-01-22 02:28:06.5700  121.7712  37.4323  11.2  0.9  38195
1989-02-06 10:27:30.9100  121.773  37.4315  10.95  1.13  131004

1985-04-24 15:14:58.2800  121.7888  37.4362  6.39  0.9  46652
1987-12-12 01:00:57.3800  121.785  37.4355  6.35  1.07  109818
1993-06-19 21:32:58.5000  121.7867  37.4357  6.43  1.07  356500
1996-04-28 10:23:11.0600  121.7878  37.4355  6.29  1.2  30104839
1999-02-05 20:53:53.5300  121.7875  37.4358  6.39  1.2  30216293
2009-02-15 11:45:30.5800  121.7857  37.4342  5.26  1.31  40231856
2007-11-30 20:30:07.9300  121.7828  37.437  5.83  1.01  71086955
2010-08-05 05:25:32.4700  121.7868  37.4353  5.95  1.14  71441651
2014-07-18 12:12:03.2000  121.7875  37.4353  5.82  1.18  72259611
2016-12-13 07:24:49.3000  121.7913  37.4353  6.44  1.25  72736555

1984-10-02 23:55:14.5900  121.7685  37.4308  9.94  1.62  29189
1985-06-05 19:47:33.7400  121.7705  37.4293  9.69  1.54  49042
1985-08-24 07:06:06.8500  121.7708  37.4307  10.03  1.08  53689
1988-08-23 07:42:57.2700  121.7697  37.4293  9.41  1.07  122706
1988-10-23 01:24:19.0100  121.7717  37.4305  9.78  1.69  126468
1988-12-21 13:11:38.2400  121.7725  37.4298  10.28  1.08  128979
2004-08-24 01:16:10.7100  121.7718  37.4278  9.29  1.2  21391046
2009-03-27 14:29:27.4800  121.7698  37.4298  9.77  1.16  40233865

1985-06-12 02:31:35.8800  121.8215  37.4088  -0.04  1.3  49399
2007-02-13 10:48:27.6600  121.8118  37.4115  -0.71  1.18  71012095

1985-11-14 17:10:48.9900  121.7732  37.432  9.86  2  59085
1988-11-22 17:39:53.2500  121.775  37.4323  9.21  1.94  127465
1989-09-05 22:57:50.4700  121.774  37.4332  10.26  2.22  143632
1990-09-21 09:03:19.7400  121.7738  37.4328  10.28  2.05  164341
1991-10-27 12:40:35.2200  121.7722  37.4322  10.1  1.1  235470
1998-02-10 02:36:33.8500  121.771  37.4342  11.46  1.44  556125
2001-02-05 22:18:20.3900  121.7728  37.4318  10.22  2  21146392
1993-11-05 19:21:40.0500  121.7753  37.4332  9.91  2.06  30034139
1996-03-12 09:33:32.4200  121.7823  37.4337  10.26  1.21  30099207
2005-03-13 22:22:50.6300  121.773  37.4307  9.91  1.2  30228845
2007-02-20 20:54:00.2900  121.7717  37.4305  10.05  2.06  40193757
2007-11-27 17:12:51.6800  121.773  37.4318  10.89  2.29  40206306
2008-11-18 17:17:27.2900  121.774  37.4303  9.78  1.75  40226356
2008-01-20 11:53:29.4000  121.7728  37.4332  10.26  1.55  51194983
2008-01-21 10:12:24.6300  121.7708  37.4287  10.07  1.26  51195045
2008-03-23 02:30:55.3200  121.7735  37.4337  10.87  2.46  51198872
2008-09-08 17:31:51.4700  121.7748  37.4307  9.84  1.87  51207835
2008-07-06 04:21:17.1500  121.7725  37.4312  9.28  1.09  71130885
2009-01-17 21:15:38.7900  121.7718  37.4297  9.54  0.86  71184810
2009-09-13 20:02:01.3500  121.7742  37.432  10.06  2.35  71280631
2010-12-22 12:41:46.0600  121.7737  37.4305  9.62  1.15  71499900
2011-08-10 11:14:00.2000  121.7722  37.432  10.41  1.5  71616735
2012-06-20 07:16:50.5300  121.7723  37.4332  11.08  1.86  71803826
2013-09-01 07:54:25.0600  121.7713  37.4345  11.23  1.32  72061566
2014-09-02 06:34:20.9200  121.7742  37.432  9.94  1.13  72290041
2018-12-21 04:27:55.9300  121.7743  37.4323  9.88  1.93  73124836

1994-02-23 10:35:34.8500  121.7753  37.4297  8.34  2.19  395426
2008-01-21 12:09:28.3700  121.7735  37.4302  9.25  1.73  51195047
2008-09-21 03:13:50.3500  121.7733  37.43  9.5  2.19  51208427
2010-11-06 16:33:53.8600  121.7705  37.4315  9.49  1.8  71484916
2014-10-24 17:55:18.8000  121.7742  37.4303  8.85  2.21  72332781

1986-03-04 17:34:45.8500  121.7793  37.43  8.99  1.07  67416
1989-07-05 17:04:07.6400  121.7703  37.4332  8.82  1.07  139472
1990-06-14 20:35:58.8100  121.7732  37.4323  8.78  1.07  159383
1991-07-15 09:55:58.1300  121.773  37.4307  8.98  1.06  224394
1997-09-16 12:27:01.6800  121.7758  37.4322  9.09  1.21  521320
2008-07-19 02:40:07.9500  121.7732  37.4293  8.08  1.14  40220861
2007-11-09 05:48:13.4000  121.7727  37.4298  8.2  0.69  71081070
2008-02-21 04:39:41.0400  121.7738  37.4305  8  1  71100561
2009-02-26 03:22:36.5600  121.7725  37.4307  8.34  0.79  71193430
2009-05-24 13:55:28.9800  121.7712  37.4315  8.16  0.85  71224446

1989-12-16 02:50:15.2800  121.7747  37.4328  8.79  0.94  148967
1991-03-26 08:20:35.8300  121.7732  37.4355  9.62  1.07  208891
2005-12-16 06:59:15.1100  121.7718  37.4325  8.77  1.19  21499777
1994-10-17 02:15:34.2700  121.7717  37.4342  8.74  1.07  30060665
2007-11-14 21:47:04.6000  121.7738  37.4312  9.35  2.39  40205573
2008-07-19 02:00:32.7100  121.7742  37.4297  8.6  2.53  40220856
2009-06-17 11:48:17.8000  121.7752  37.4318  9.29  1.66  40238302
2007-11-01 13:48:47.3800  121.7762  37.43  8.06  1.95  51189866
2008-01-01 07:22:00.5900  121.7752  37.431  9.13  2.13  51193686
2008-03-10 23:11:41.7800  121.774  37.43  8.05  1.32  51198050
2010-05-11 19:10:22.0400  121.774  37.431  9.5  2.33  71391280
2012-09-16 07:25:32.6900  121.7728  37.4315  9.41  2.09  71842985
2014-04-05 22:01:00.7400  121.7752  37.4307  8.23  1.77  72194340
2016-05-04 14:27:31.2800  121.7737  37.4313  9.08  2.2  72630785

1986-03-12 01:02:05.9600  121.8182  37.4153  -0.01  1.73  67965
1988-03-18 13:03:27.0000  121.813  37.4135  0.62  1.23  114097
1997-07-21 02:30:45.7300  121.8125  37.4127  0.67  1.6  513720

2011-10-14 20:53:02.1100  121.8145  37.4123  0.34  1.53  71663976
2018-01-17 02:57:24.1000  121.8192  37.4103  -0.27  1.34  72955115

1986-04-05 06:18:45.2100  121.8127  37.4117  0.35  1.77  69500
1996-06-02 04:13:39.8500  121.8123  37.4108  0  1.76  30107889

1986-04-13 13:04:54.1800  121.801  37.4112  2.16  1.5  70147
1997-02-03 17:28:25.3300  121.795  37.4108  2.51  1.55  493848

1986-05-08 17:34:25.9600  121.7642  37.4575  5.54  0.95  1138177
1986-05-08 17:48:07.2200  121.7635  37.4592  5.4  1.06  1138179

1986-06-29 20:35:20.9800  121.7882  37.4387  6.35  1.83  75598
1989-01-21 00:14:31.0800  121.7883  37.4363  5.95  1.68  130255
1991-09-13 15:23:37.7700  121.7875  37.4367  6.18  1.67  231407
1999-08-03 04:22:39.2100  121.7883  37.4382  6.47  1.74  21040330
2002-07-16 09:16:13.4800  121.7885  37.4385  6.45  1.74  21235627
2006-03-18 15:58:20.6400  121.79  37.4363  5.54  1.85  21509771
1995-08-06 05:42:57.0900  121.7885  37.438  6.66  1.83  30079174
2008-08-09 04:31:37.2500  121.7887  37.4363  6.72  1.72  40221729
2010-04-02 19:51:00.2600  121.788  37.4358  6.08  1.83  71376931
2012-06-06 03:24:08.1400  121.7893  37.4387  6.66  1.79  71797406
2015-12-01 10:57:04.4900  121.7873  37.4402  6.73  1.89  72562801
2018-09-15 23:48:17.7400  121.7895  37.439  6.04  1.84  73084755

1986-12-08 10:53:17.4200  121.7707  37.432  10.46  0.91  89662
1988-12-12 06:32:37.4700  121.772  37.4298  9.59  1.83  128443
1991-12-01 06:28:34.8100  121.7735  37.433  10.31  1.85  238580
2003-06-10 02:01:36.5200  121.7717  37.4305  9.49  1.88  21286932
2008-07-13 06:30:14.1400  121.7708  37.43  9.95  1.88  40220605
2009-11-28 01:00:16.6400  121.7713  37.4307  10.74  1.86  71320106
2012-11-03 05:38:45.3500  121.7692  37.4313  11.25  1.76  71874405

1987-05-08 09:45:38.4800  121.7783  37.4323  7.12  1.1  100031
2000-12-01 08:22:03.8300  121.7793  37.434  7.42  1.22  21136648
1993-09-19 05:46:33.5300  121.779  37.4323  7.33  1.37  30028834

2009-10-11 07:09:55.3300  121.7783  37.4313  6.93  1.33  71297976
2013-05-03 23:07:48.2500  121.7788  37.4322  7.3  1.4  71985011

1987-05-20 04:24:10.7100  121.7773  37.4313  9.97  1.07  100695
2008-09-17 00:22:05.0400  121.7715  37.4282  9.56  1.37  51208205
2007-12-22 21:38:04.8100  121.771  37.43  9.78  0.74  71090641
2008-08-18 20:49:56.6400  121.7702  37.4303  9.76  0.82  71143481

2007-11-06 07:00:43.8300  121.7703  37.4307  9.33  0.65  71080100
2007-11-20 04:36:52.9000  121.7688  37.4325  9.21  0.49  71084290
2007-12-24 17:59:25.2900  121.77  37.4317  9.55  0.65  71090906
2008-11-25 11:22:47.9600  121.7708  37.4302  9.46  0.73  71171500

2007-12-16 11:00:18.9800  121.7705  37.4277  9  1.35  40207537
2007-11-06 09:18:12.4600  121.7713  37.4303  9.44  0.65  71080125
2007-11-10 01:12:46.3300  121.7707  37.4303  9.48  0.82  71081520
2007-11-25 13:12:10.4000  121.7693  37.4318  9.13  0.49  71085575
2008-04-08 01:42:04.5600  121.7678  37.43  8.83  1.16  71108820

2009-10-02 17:52:14.1700  121.77  37.4327  10.11  0.86  71291391
2010-04-16 03:12:02.3800  121.7713  37.4302  9.48  0.84  71383026

1985-05-27 21:32:57.7800  121.77  37.4315  10.3  1.52  48536
1987-09-09 22:10:44.9400  121.7735  37.433  10.54  1.08  105624
1989-06-14 00:11:00.8900  121.7735  37.4328  10.52  1.12  138108
1989-07-03 04:38:07.1400  121.7773  37.432  10.45  0.92  139308
1989-07-09 21:39:36.6300  121.7742  37.432  10.73  1.16  139686
1989-11-19 21:40:33.6600  121.774  37.4327  10.59  1.28  147706
1990-03-02 21:12:49.2600  121.7735  37.4313  10.65  0  153521
1990-06-12 10:15:28.7000  121.7727  37.4325  10.89  1.19  159230
1990-08-29 13:07:10.2700  121.7718  37.4337  10.82  1.24  163375
2001-06-17 15:53:22.6300  121.7452  37.4523  4.59  1.2  21170948
2001-07-22 12:51:27.3900  121.7745  37.4315  10.71  1.64  21182768
1994-10-16 00:40:51.5400  121.7717  37.4318  10.7  1.6  30060601
2008-08-08 22:25:37.4200  121.7713  37.4307  9.45  0.89  40221717
2009-01-12 19:47:41.4000  121.771  37.4312  10.1  1.14  40230033
2009-02-28 16:20:15.7900  121.7715  37.4295  10.07  1.11  40232450
2009-12-18 00:18:09.1100  121.7718  37.4287  9.84  1.49  71323305
2009-12-20 11:03:49.5000  121.77  37.4297  10.5  1.13  71324265
2011-04-04 21:47:16.8800  121.7695  37.43  10.87  1.48  71547650
2014-09-25 17:39:21.2800  121.7722  37.4312  10.13  1.55  72306356
2019-03-30 01:57:41.4700  121.7722  37.4327  10.36  1.5  73158345

1989-04-13 08:48:22.0700  121.7725  37.4323  10.12  0.91  134531
1989-09-06 03:28:55.5200  121.768  37.4325  9.02  1.07  143640
1990-02-19 21:58:14.1300  121.7708  37.4288  9.29  1.06  152792
2007-10-31 06:45:10.2400  121.7713  37.431  9.13  0.64  71078015
2007-11-01 12:11:59.8200  121.7712  37.43  9.45  0.49  71079066
2007-11-12 18:55:33.1100  121.7708  37.4307  9.38  0.59  71082220
2008-04-23 09:14:46.0400  121.7733  37.43  9.54  0.72  71111845
2008-08-10 17:45:56.6000  121.7705  37.4305  9.08  0.8  71140395
2010-11-10 13:59:45.0700  121.7708  37.4303  9.49  0.81  71486736

1989-05-25 04:12:10.5000  121.8078  37.4102  0.01  1.07  136755
1989-05-25 06:07:47.7900  121.8222  37.4208  1.8  1.07  136762
2006-02-21 12:57:15.6600  121.8167  37.4078  -0.47  1.2  21506966

1989-06-23 06:02:47.4200  121.7735  37.4267  7.39  1.07  138750
1991-09-01 18:43:17.0500  121.7732  37.4262  7.33  1.07  229386
1999-06-21 10:08:04.8000  121.7752  37.4255  7.68  1.17  21027896

1990-03-11 23:33:53.0200  121.7755  37.432  10.1  0.89  154135
1991-06-06 08:24:51.0500  121.7732  37.4292  9.9  1.07  218397
1995-07-22 19:54:38.9700  121.7737  37.46  6.28  0.9  1220942
2006-05-05 20:41:55.0900  121.7707  37.4295  9.27  1.2  21515712
1997-09-18 06:15:41.1800  121.7705  37.4288  9.76  1.21  30143153
2008-04-13 12:30:51.3500  121.7708  37.4295  8.99  1.14  71109995
2008-10-06 11:02:07.8000  121.7703  37.4282  8.92  0.94  71158316
2009-01-23 11:38:04.5600  121.7703  37.429  9.32  0.72  71187125

1991-02-28 23:30:36.3400  121.7697  37.4317  10.35  1.15  207419
1992-04-13 02:51:30.0700  121.7752  37.43  9.86  1.07  263469
1994-04-17 09:04:27.5700  121.7708  37.4298  10.15  1.08  400599
2009-03-19 13:50:36.4100  121.7698  37.4285  9.02  1.11  71198370
2009-11-17 21:17:23.2300  121.7673  37.4308  8.94  0.95  71315921

1993-10-07 09:34:43.6600  121.8147  37.4132  0.17  1.43  30030962
2008-08-16 05:07:41.8500  121.8105  37.4092  -0.69  1.58  51207045

1990-07-07 05:38:04.2400  121.7742  37.4285  7.71  1.49  160581
2004-09-25 14:45:26.4400  121.7742  37.4275  7.78  1.2  21399459

2007-01-20 17:47:29.0300  121.8057  37.4098  2.49  1.07  51177885
2007-01-20 17:41:58.9500  121.8102  37.405  2.81  0.92  71008036

2007-11-14 20:51:12.0300  121.7728  37.4305  10.21  1.65  40205567
2007-10-31 22:37:19.0800  121.7715  37.4302  10.23  0.9  51189817
2007-11-27 12:31:02.5200  121.772  37.4328  9.93  0.68  71086170
2007-12-24 20:50:11.3900  121.7705  37.4342  10.29  0.72  71090941

2007-11-19 09:28:45.4000  121.7837  37.4487  7.22  1.06  40205819
2007-11-13 08:57:35.8500  121.7837  37.4498  7.3  0.38  71082350

2008-02-28 17:26:24.7300  121.7743  37.4293  7.11  0.93  51197271
2008-11-12 21:52:00.1500  121.7742  37.4303  7.32  1.09  51211089
2010-10-02 01:59:22.6800  121.7773  37.4312  8.28  1.63  71463000
2010-10-02 02:13:04.7400  121.7757  37.4298  7.83  1.29  71463010

2008-07-19 02:22:00.7100  121.7712  37.4307  11.12  2.69  40220858
2012-07-23 15:48:31.8900  121.7733  37.4332  11.62  2.69  71820686

2008-08-21 14:40:26.1800  121.7705  37.4493  6.12  1.17  51207223
2008-08-15 03:41:31.3000  121.7717  37.4495  6.57  0.85  71142031

2009-06-11 18:10:45.3300  121.7747  37.4338  3.84  0.99  71229985
2009-10-10 11:10:31.2400  121.772  37.4332  2.91  0.61  71297411
2009-10-10 11:13:51.3700  121.771  37.4328  3.32  0.8  71297416
2009-11-02 04:21:16.5200  121.774  37.4312  4.07  0.67  71303675

2013-05-29 22:53:33.3000  121.7738  37.4548  6.03  1.38  72002571
2013-06-20 17:03:56.5400  121.7797  37.4498  6.36  0.72  72012175

1984-10-07 10:03:04.1900  121.815  37.4125  0.47  1.34  29928
1992-03-19 08:03:40.1900  121.8135  37.4105  -0.51  1.35  258349

1985-12-03 12:21:28.7600  121.8115  37.4103  0.32  1.52  60629
1989-06-04 19:44:29.9200  121.8202  37.4067  -0.45  1.06  137424

1988-12-01 19:50:39.1200  121.7737  37.4287  8.12  1.07  127902
1989-04-16 11:44:54.0500  121.772  37.4288  7.86  1.06  134758
1993-09-10 14:33:44.0300  121.7733  37.4293  7.79  1.81  30028077

1989-05-07 01:15:06.5600  121.7902  37.4277  3.56  1.07  135688
1989-05-07 04:42:26.3900  121.7948  37.4368  3.92  0.97  135696

1992-02-22 11:44:00.4000  121.7712  37.4283  10.25  1.07  251934
1995-11-15 11:28:31.5500  121.77  37.4288  10.03  1.22  30089802

2008-08-08 08:58:59.1800  121.7732  37.4492  6.51  0.79  40221694
2008-08-08 06:08:06.6700  121.772  37.4515  6.54  0.74  71139530

2008-11-10 22:37:16.6600  121.7702  37.4497  6.8  0.84  51210980
2009-12-01 17:30:45.5900  121.7688  37.4513  7.17  1.15  71321451

2009-11-27 22:10:03.1000  121.7673  37.4507  7  0.71  71320056
2009-12-24 01:41:17.8100  121.7687  37.4507  7.16  0.8  71325570

2010-07-15 02:49:02.7800  121.7692  37.4503  6.94  0.95  71425070
2010-08-06 03:37:16.1600  121.7687  37.45  7.35  0.89  71442151

2007-10-31 19:14:42.9200  121.772  37.427  8.51  1.58  40204704
2007-11-08 14:03:24.4800  121.7723  37.429  8.63  1.79  40205203

2000-05-26 12:08:13.6500  121.82  37.4153  2.42  1.28  21100359
2000-06-03 05:56:29.8500  121.8167  37.4183  2.21  1.2  21101565

2007-11-01 06:54:07.8600  121.7712  37.431  8.61  0.47  71078961
