start time                lon       lat      depth  mag
2000-05-30 08:32:40.0000  121.7078  37.3422  7.33  1.93  21100976
2009-07-24 04:43:47.3100  121.7035  37.344  9.31  2.05  71022969

2007-03-01 17:12:30.2000  121.709  37.3433  7.51  1.72  40194036
2011-11-27 16:45:47.2700  121.7083  37.3455  7.85  1.54  71687836

1984-04-27 03:35:18.9200  121.707  37.3415  7.7  0.87  16737
1984-12-19 13:19:01.6600  121.707  37.341  7.71  0.84  39450
1988-01-24 01:15:15.3700  121.708  37.3407  7.8  1.24  111310
1988-06-13 04:58:54.8500  121.7088  37.3415  8.3  0.93  118911
1988-09-05 07:24:26.9200  121.7063  37.3398  7.56  1.12  123372
1988-09-05 07:57:54.9300  121.7068  37.342  7.32  1.26  123373
1988-11-26 11:23:12.8200  121.708  37.3417  8.07  0.8  127655
1990-01-16 04:26:07.3900  121.7083  37.3417  8.17  0.88  150724
1990-01-16 05:29:23.4500  121.7057  37.343  7.38  0.73  150727
1991-08-30 15:42:09.8300  121.7077  37.341  7.92  1.47  229218
1992-01-19 01:45:38.4800  121.7077  37.3408  7.31  1.34  245761
1992-08-26 18:02:41.9500  121.709  37.3415  7.86  1.27  312382
1993-06-04 01:25:44.5200  121.7098  37.3413  8.22  1.13  352066
1998-01-11 05:01:08.7700  121.7065  37.3415  7.47  1.38  551122
1999-07-19 06:22:41.8600  121.7068  37.3408  7.34  1.18  21035901
1999-07-19 06:25:41.1700  121.7077  37.3405  7.57  0.91  21035902
2000-05-30 08:31:49.2900  121.7097  37.3392  8.14  0  21100975
2002-04-24 15:38:15.6300  121.7078  37.341  6.91  1.54  21222730
2003-01-13 13:33:12.4800  121.7088  37.3412  8.32  1.15  21263474
1994-12-04 10:32:48.0700  121.7077  37.3413  7.84  1.14  30063795
1994-12-05 00:12:05.0000  121.7072  37.3408  7.43  1.26  30063828
1994-12-10 11:19:55.7900  121.708  37.3415  8  1.25  30064319
1996-05-24 01:02:45.5400  121.707  37.3412  7.49  1.22  30106990
2000-05-30 08:58:07.7500  121.708  37.3417  7.58  1.38  30221924
2000-05-30 08:21:01.3400  121.7068  37.3398  7.38  1.32  30504323
2007-03-01 16:44:11.8500  121.7067  37.3408  7.64  1.33  40194029
2007-03-01 16:44:44.5600  121.7063  37.3405  7.95  0.78  40194030
2009-06-07 18:01:44.8100  121.7048  37.3408  8.45  1.31  40237786
2008-01-11 00:08:44.1500  121.7053  37.3407  8.15  2.1  51194346
2007-03-01 16:09:07.8300  121.705  37.3412  7.51  0.81  71014605
2007-03-01 16:46:04.0900  121.7092  37.3418  7.72  0.54  71014610
2007-12-11 16:52:52.5900  121.7062  37.343  7.7  0.64  71088435
2009-07-24 04:44:19.6400  121.7015  37.3418  8.77  1.82  71253206

1984-11-16 22:57:35.5200  121.7018  37.3337  7.8  0.87  32067
1985-01-21 02:59:06.9900  121.7013  37.3335  7.9  0.75  38011
1985-08-24 12:50:38.2200  121.7012  37.3337  7.68  1.11  54025
1985-11-05 15:52:20.5600  121.7018  37.3333  7.87  0.7  58349
1986-11-01 14:12:27.0300  121.7002  37.3335  7.81  1.19  87008
1987-06-22 07:44:59.8100  121.7033  37.336  8.62  0.79  102199
1988-05-14 11:43:35.8600  121.7038  37.3363  8.67  0  117249
1989-03-09 12:23:35.5700  121.7028  37.3337  8.49  0.87  132529
1989-07-23 14:55:25.2400  121.7012  37.3337  7.9  0.8  140627
1989-07-23 15:44:09.0100  121.6998  37.3345  8.46  0.88  140629
1989-12-29 03:32:44.5300  121.7023  37.3368  7.86  0.7  149716
1990-12-17 02:29:51.0900  121.7032  37.3358  8.23  0  203191
1993-01-10 18:16:02.4100  121.7117  37.3308  5.98  1.25  331619
2000-07-05 06:31:29.1900  121.7017  37.3343  7.54  1.2  21107799
2001-10-12 13:31:36.9100  121.7028  37.3345  7.06  1.15  21198493
1993-11-20 14:06:57.9100  121.7017  37.3338  7.55  1.28  30035440
1993-11-20 14:07:55.0000  121.7008  37.334  7.47  1.31  30035442
1993-11-21 01:49:01.1900  121.7042  37.3355  8.06  1.02  30035485
1995-09-05 22:42:33.1900  121.7013  37.333  7.72  1.15  30082893
1998-07-21 23:40:41.4200  121.7008  37.3355  7.17  1.77  30186292

1984-06-05 21:30:02.6100  121.7052  37.3382  7.09  0.87  20202
1985-10-27 18:58:39.3600  121.7068  37.3382  7.93  0.95  57749

1991-08-30 15:31:56.4700  121.709  37.3433  7.08  1.73  229216
1993-10-07 04:45:50.4500  121.7083  37.343  7.45  1.98  30030939
2003-08-28 16:07:06.5800  121.7092  37.344  7.49  1.37  30226198

2009-03-16 23:40:19.4700  121.7098  37.3462  7.76  1.31  40233274
2008-08-11 16:50:05.9000  121.7108  37.3475  7.25  0.78  71140580

1988-11-19 12:15:32.4800  121.714  37.3468  8.56  0.79  127185
1991-12-09 08:31:40.5100  121.7133  37.3465  9.54  0.88  239964

1985-01-06 00:32:31.7000  121.7128  37.3468  7.34  0.87  36496
1988-12-23 08:22:57.4600  121.7125  37.348  6.88  1.62  129090

1988-12-29 21:41:35.3100  121.7078  37.3438  7.3  1.08  129379
1990-01-16 04:32:03.6200  121.709  37.344  7.96  0.96  1171226

2003-02-28 15:12:02.3100  121.7  37.3333  7.44  1.33  21269347
2009-05-22 21:05:52.8000  121.701  37.332  7.15  0.77  71223926

1985-10-10 09:25:09.4900  121.7137  37.349  7.57  0.97  56601
1986-01-14 18:48:07.1700  121.7132  37.3482  7.85  1.4  63537
1986-08-16 20:17:24.1900  121.7132  37.348  7.6  0.88  79268
1986-08-12 12:54:52.9100  121.7132  37.3485  7.77  0.79  83015
1987-04-10 05:05:35.4000  121.7123  37.348  8.08  0.95  98292
1987-07-16 10:21:49.0600  121.7123  37.3483  7.77  0.95  103232
1990-07-11 01:54:24.4300  121.7127  37.348  7.76  1.06  160824
1992-01-16 10:23:13.2900  121.714  37.3478  7.09  1.66  244812
1999-08-16 12:02:47.9800  121.7133  37.3482  7.32  1.28  21044064
2000-03-02 04:38:26.7500  121.7138  37.348  7.75  1.17  21084957
2000-03-02 05:01:59.0500  121.7263  37.3327  8.83  0.92  21084962
1994-08-31 06:43:12.5600  121.7138  37.3477  8.23  1.26  30056222
1996-02-12 08:03:39.7900  121.714  37.3487  8.65  1.15  30096605
1998-08-29 12:44:32.0600  121.7148  37.3483  7.28  1.4  30193789
1998-08-29 12:46:11.7200  121.7147  37.3472  7.93  1.4  30193790
2000-12-14 18:55:06.8200  121.7128  37.3488  7.2  1.64  30222442
2000-03-02 04:59:26.6200  121.7137  37.3483  7.58  1.24  30504136
2008-04-19 19:52:45.0900  121.7125  37.3488  7.84  1.21  40215579
2008-07-05 01:07:59.8600  121.7087  37.3462  8.73  2.75  40220199
2007-06-21 18:43:00.3400  121.714  37.3483  7.32  1.21  51183352
2007-06-27 23:49:13.2000  121.7112  37.3478  8.03  2.56  51183559
2008-01-25 12:46:48.1300  121.7142  37.3478  7.26  0.94  51195268
2008-03-05 07:35:07.9100  121.7103  37.348  8.45  0.9  51197611
2010-07-16 22:27:29.0600  121.7122  37.3492  7.69  1.03  71426495
2012-01-03 11:28:41.1900  121.7122  37.349  7.97  0.79  71705115
2013-08-16 07:45:43.8400  121.7113  37.3492  8.35  2.11  72050271
2020-05-22 23:49:59.5700  121.7083  37.35  8.23  1.96  73393621

1999-12-02 18:30:17.8800  121.7012  37.3327  7.37  1.3  21070080
2000-12-22 11:19:09.0400  121.703  37.3305  8.2  1.17  21140197
2002-10-29 00:47:54.0500  121.7018  37.3322  8.11  1.15  21252220
1999-12-02 18:09:54.9700  121.6952  37.3377  6.18  1.17  30221118

1985-08-30 05:57:23.6700  121.6998  37.333  6.54  1.86  54250
1989-09-19 06:11:17.6800  121.6998  37.333  6.95  1.93  1166059

1987-04-10 05:06:01.2200  121.709  37.3457  8.64  0.79  98317
1988-05-13 07:26:51.2200  121.7107  37.3452  7.41  1.01  117153
2000-12-14 19:23:09.0200  121.7133  37.3452  7.42  1.37  21138864

1994-12-04 10:37:09.8100  121.7057  37.3398  7.2  1.54  1217786
1996-05-21 23:30:58.1000  121.7063  37.3397  7.12  1.36  30106763

1985-09-17 06:05:01.7500  121.7123  37.3475  6.93  1.17  55248
1987-04-17 08:26:05.1300  121.7127  37.3482  7.21  0.88  98745
1987-10-25 09:22:59.6900  121.7115  37.348  8.39  0.88  107567
1989-04-02 18:28:09.5800  121.713  37.3485  7.21  1  133843
2000-03-27 10:31:32.4000  121.713  37.3482  6.97  1.17  21088712
1993-09-18 10:19:48.2500  121.7112  37.3472  7.03  1.08  30028768

1985-07-11 21:42:41.9200  121.7128  37.3447  7.72  0.9  50964
1988-06-18 11:31:08.4900  121.7105  37.3437  7.6  0.93  119152

1987-01-30 09:43:05.4200  121.675  37.3563  2.29  1.25  93586
1987-02-02 06:55:37.2000  121.675  37.356  2.26  1.42  93694

1992-07-17 23:47:58.9800  121.7132  37.348  6.69  1.02  304484
1997-10-24 20:26:25.8400  121.7128  37.3498  7.06  1.28  528443

1985-04-11 16:17:07.3100  121.7132  37.3492  6.76  0.81  45956
1985-11-17 09:59:32.2600  121.7125  37.3475  7.01  0.82  59323

1984-10-28 12:56:17.1600  121.7045  37.3368  6.34  1.1  30827
1985-07-18 07:30:39.9600  121.7053  37.3375  6.07  1.43  51334
1987-07-10 04:49:43.9200  121.7045  37.3372  6.18  1.32  102921
1988-12-20 03:10:07.5400  121.7042  37.3368  6.1  1.38  128904
1990-11-06 13:08:58.3800  121.708  37.3377  6.1  1.28  200189
1993-08-23 08:39:42.4500  121.7042  37.337  5.95  1.46  375819
1996-12-20 22:04:02.1400  121.7047  37.3368  5.99  1.37  488451
1999-10-30 08:00:11.7000  121.7053  37.3367  6.12  1.38  21063741
2003-04-19 07:58:28.2900  121.7057  37.3375  6.23  1.38  21276447
2006-04-06 11:39:22.0800  121.7045  37.338  6.7  1.23  21511869
2008-04-11 14:24:36.6600  121.7043  37.3365  6.16  1.35  40215006

1986-12-10 15:28:57.0100  121.6707  37.3662  6.47  0.68  89833
1989-07-02 07:05:22.6600  121.6688  37.3653  5.78  0.96  139254

1988-06-25 19:06:09.7500  121.7033  37.3357  6.85  1.02  119581
1988-11-10 02:29:52.9700  121.706  37.3368  7.04  1  126720

1986-02-11 11:25:24.6900  121.7085  37.3365  2.88  1.24  66200
1988-11-04 11:06:09.9000  121.7092  37.3358  2.42  1.26  126341
1991-08-19 02:57:58.3600  121.7087  37.3367  2.82  1.27  228232
1999-12-06 07:33:30.7100  121.7082  37.3357  2.67  1.38  21070626
2004-11-29 13:42:45.2400  121.7107  37.338  4.15  1.36  21423638
1996-02-04 03:59:42.7300  121.7095  37.337  2.46  1.37  30095853
2008-10-10 00:39:47.9200  121.7085  37.3363  3.06  1.17  51209255

1984-04-25 02:29:41.1100  121.709  37.3363  0.53  1.32  16509
1997-11-12 09:18:27.0900  121.7077  37.3303  -0.48  1.45  533690

1984-05-11 02:06:25.1500  121.7028  37.333  7.14  0.89  18178
1984-05-11 02:31:43.8500  121.7007  37.333  6.8  1.06  18180
1985-11-25 08:25:59.3500  121.7025  37.3315  7.86  0.96  60111
1985-12-18 05:40:25.3000  121.7023  37.333  7.4  0.96  61773
1986-10-25 18:35:30.3900  121.7017  37.3327  6.9  1.25  86496
1986-11-15 03:18:08.2100  121.7018  37.3325  6.95  0.93  88058
1987-08-14 03:07:14.9200  121.703  37.3337  8.09  0.82  104559
1987-08-14 03:11:03.1000  121.701  37.3323  7.49  0.96  104560
1987-08-14 03:07:31.0200  121.695  37.3383  5.74  0  104641
1992-05-12 03:41:04.1000  121.7015  37.3327  7.69  1.08  275094
1993-01-27 05:49:44.4000  121.7018  37.3337  6.96  1.17  334948
1993-01-26 16:16:13.7800  121.7022  37.333  7.63  1.43  334999
1993-08-27 00:36:00.1400  121.7028  37.3358  7.38  1.65  376281
1994-05-09 12:31:52.3000  121.7023  37.3328  7.37  1.45  401888
1994-05-09 12:34:43.3000  121.7017  37.3335  6.75  1.49  401889
1994-05-09 12:32:23.0800  121.7  37.333  7.11  1.26  401981
1997-01-15 04:38:22.1800  121.7012  37.333  7.43  1.39  491122
1999-12-02 19:15:30.2200  121.701  37.3337  6.93  1.16  21070090
2000-11-14 23:49:13.3600  121.7032  37.3332  7.62  1.29  21134129
2001-02-15 09:12:32.6600  121.7013  37.3338  7.44  0.82  21147941
2001-02-26 06:06:51.3800  121.7007  37.3325  7.56  1.57  21149479
2001-02-27 00:06:09.0200  121.7018  37.333  7.09  1.15  21149549
2001-06-30 18:24:52.1700  121.7008  37.3328  6.95  1.6  21173984
2002-03-17 07:50:21.8600  121.7023  37.3342  7.59  1.15  21216792
2002-03-17 07:51:20.8100  121.7033  37.3338  7.57  1.15  21216793
2002-08-22 14:00:44.5500  121.7017  37.3333  6.45  1.81  21241679
2005-02-26 10:44:42.8200  121.7022  37.3337  6.66  1.88  21442021
1994-08-26 10:57:14.4500  121.7015  37.3327  7.09  1.01  30055934
1994-12-04 10:54:14.9900  121.701  37.3328  7.31  1.45  30063800
2002-03-17 07:49:35.2400  121.704  37.3345  8.07  1.15  30224112
1999-12-02 19:16:33.4200  121.7018  37.3328  6.36  1.46  30503725
2006-12-20 20:39:42.9100  121.701  37.3333  7.12  1.84  51177029

1984-12-19 13:12:39.8300  121.7128  37.3458  7.83  0.88  39737
1992-04-24 07:24:07.1600  121.7115  37.3462  7.89  1.08  267295
2003-08-28 16:06:00.4800  121.71  37.3443  7.3  2.01  30226197
2007-03-01 17:14:37.1400  121.7098  37.3455  7.61  2.15  40194037
2009-07-24 04:44:36.9500  121.7005  37.3453  9.18  1.73  71253211
2010-10-01 05:23:24.5100  121.7087  37.3457  8.03  1.99  71462570

1984-07-07 14:36:17.5500  121.7085  37.3433  7.44  1.89  22307
1987-04-10 05:01:38.2900  121.709  37.3442  7.12  1.4  98379
2000-05-30 08:33:27.6000  121.7087  37.3435  7.42  1.93  30221908

1986-04-09 21:32:06.5700  121.7107  37.3447  7.47  1.83  69878
1998-01-11 05:19:36.8500  121.7092  37.3448  7.43  2.04  551129

2011-09-14 04:15:29.3400  121.718  37.3422  1.57  1.72  71646366
2014-09-05 16:28:17.6800  121.7193  37.3418  0.18  1.19  72292111

2005-03-20 21:15:19.7000  121.7035  37.339  7.85  1.41  21446506
1998-07-22 00:57:31.3500  121.7052  37.3393  7.86  1.49  30186309

1984-11-26 20:38:48.8100  121.6998  37.333  7.62  0.87  40160
1985-04-09 02:00:55.5800  121.7002  37.3328  7  1.3  45685
1985-06-09 15:00:32.0500  121.7023  37.335  7.7  1.12  49259
1985-08-24 12:47:25.7200  121.7013  37.3337  7.44  1.6  53707
1985-12-29 06:42:58.5600  121.7055  37.3328  8.52  0.83  62397
1987-10-12 08:58:21.5200  121.7013  37.3337  7.96  0.72  107077
1988-05-10 02:06:57.8900  121.7008  37.3337  7.7  0.98  116940
1989-07-30 05:51:58.0600  121.7  37.3335  7.82  0.92  141112
1989-12-13 06:27:58.4400  121.7027  37.334  8.91  0  148940
1990-01-18 15:41:10.5800  121.7012  37.3333  7.68  0.63  150881
1990-12-17 02:48:13.3700  121.704  37.334  7.29  1.56  203194
1992-03-07 23:15:55.0000  121.7092  37.3378  5.8  0.72  255168
1992-03-07 23:17:32.3000  121.7002  37.3338  6.99  1.43  255169
1992-03-07 23:20:15.4900  121.701  37.3345  7.15  2.07  255171
1997-10-03 07:55:38.8000  121.7018  37.3343  7.26  1.76  523886
1998-01-28 05:00:54.1900  121.7017  37.3337  7.06  1.18  553916
1999-10-07 14:41:56.8000  121.7022  37.3327  7.78  1.2  21058060
2001-06-07 08:44:27.1300  121.7007  37.3332  7.51  1.18  21168857
2001-10-12 12:48:50.6900  121.7017  37.3332  7.29  1.26  21198487
2003-03-10 15:09:01.1700  121.7023  37.3343  7.14  1.74  21270668
2004-09-23 09:41:59.2300  121.7017  37.3332  8.19  1.15  21397991
2006-04-19 10:00:03.8700  121.7008  37.3338  7.91  1.15  21513447
1993-11-20 14:09:02.9800  121.7008  37.3342  7.36  1.45  30035443
1993-11-20 14:09:36.6400  121.7017  37.3342  6.88  1.78  30035531
1995-06-28 03:26:06.8000  121.701  37.3335  7.77  1.15  30075861
1995-06-28 03:28:17.8300  121.7013  37.3342  7.14  1.69  30075862
1997-10-03 07:53:30.6200  121.7015  37.3348  7.96  1.15  30144655
2001-10-12 12:53:49.1600  121.7022  37.3338  7.3  1.15  30223604
2004-09-23 09:25:45.4600  121.6998  37.3338  7.71  1.59  30506229
2010-10-10 08:50:46.0200  121.7012  37.3327  7.42  0.89  71466755
2011-10-10 06:15:15.0900  121.6998  37.3333  7.73  1.04  71661316
2011-10-10 06:22:05.5700  121.7023  37.335  7.57  1.04  71661321

1993-08-20 20:07:08.5600  121.7008  37.3328  6.57  1.55  375617
2001-03-22 17:30:40.5100  121.7002  37.3327  6.56  1.15  21154741
2009-02-27 00:00:07.9700  121.701  37.3328  7.18  0.8  40232358

1992-03-07 23:26:33.0700  121.6998  37.334  7.12  1.02  255172
1993-01-10 16:23:00.8800  121.7003  37.3327  7.23  1.22  1200670

2010-09-07 03:19:08.3700  121.709  37.3442  7.74  1.88  71451690
2012-02-16 05:32:47.8800  121.7073  37.3442  7.96  2.18  71736421

1985-02-23 12:16:52.8400  121.703  37.3352  7.66  0.66  41842
1985-02-23 12:55:13.6600  121.7017  37.3352  7.29  1.31  41846
1986-11-01 14:25:38.1600  121.7038  37.336  7.04  1.35  87044
1988-06-13 04:54:13.0900  121.6988  37.336  7.2  1.44  118816
1989-09-11 14:11:42.4800  121.7025  37.3362  8.14  0.96  143900
1993-01-10 16:50:40.8100  121.7042  37.3363  7.19  1.77  331609
1993-01-10 15:04:40.5300  121.7042  37.3365  7.77  1.05  331648
2002-04-30 21:02:16.5700  121.7038  37.336  7.67  1.15  21223723
2002-08-25 06:25:42.5000  121.7063  37.3378  8.67  1.15  21242097
2002-09-25 18:18:28.9600  121.705  37.3372  7.4  1.76  21247027
2002-09-26 03:07:46.8300  121.7053  37.3383  8.65  1.36  21247115
2004-09-23 09:31:30.4000  121.7033  37.3367  7.94  1.48  21397990
2004-09-23 10:35:34.4900  121.706  37.336  8.54  1.24  21398006
1994-12-04 10:40:43.8600  121.7037  37.3365  7.23  1.45  30063797
1994-12-04 17:09:40.5400  121.7018  37.3353  7.49  1.02  30063819
1996-03-23 13:59:38.9100  121.7032  37.3358  7.57  1.41  30100263
1996-05-21 20:58:07.3400  121.7057  37.3367  7.84  1.41  30106752
1998-07-22 01:24:02.4800  121.7035  37.3378  7.92  1.4  30186310

1984-09-26 22:27:23.1100  121.703  37.3343  7.33  1.19  28696
1985-02-23 12:18:58.2000  121.7037  37.3355  7.22  1.24  41843
1985-05-11 15:38:14.4200  121.7018  37.3342  7.12  0.85  47834
1985-11-24 07:58:34.4400  121.703  37.3347  7.16  0.92  59779
1987-05-17 00:38:00.9800  121.702  37.3345  7.33  0.87  100636
1987-08-23 17:03:59.3300  121.704  37.336  7.47  0.72  104996
1988-02-17 06:07:58.1400  121.7108  37.3368  7.58  0.99  112435
1988-06-27 22:53:38.0800  121.7047  37.336  7.69  0.72  119642
1989-03-08 14:11:39.4200  121.7042  37.3357  7.54  1.02  132468
1989-04-18 21:31:13.7100  121.7078  37.3375  6.66  1.27  134814
1989-05-21 06:01:29.9800  121.7048  37.3365  7.84  0  136491
1990-07-27 04:20:39.6800  121.7023  37.3355  7.42  1.02  161696
1991-08-01 06:23:16.0300  121.7033  37.3352  7.38  1.05  225848
1999-06-02 21:13:43.5700  121.703  37.3348  7.16  1.37  21021773
1999-09-14 07:18:57.8300  121.7047  37.3365  7.47  1.2  21052566
1999-12-02 19:22:42.8800  121.7035  37.3363  6.96  1.91  21070096
2001-02-26 06:36:33.9500  121.7027  37.335  7.12  1.76  21149480
2001-04-15 18:23:06.0100  121.7025  37.3353  7.14  1.48  21158504
2001-06-10 01:51:20.9500  121.7013  37.3352  7.12  1.33  21169411
2003-12-01 11:10:09.7800  121.7062  37.3352  7.89  1.15  21320940
2006-06-16 03:15:55.2500  121.7025  37.3363  7.26  1.21  21522586
1994-08-31 13:52:34.1600  121.7035  37.3365  6.78  1.6  30056245
1994-08-31 14:36:28.7900  121.7017  37.3338  7.18  1.08  30056252
1998-05-02 03:51:56.4800  121.707  37.336  7.59  1.15  30172396
2001-06-10 01:51:49.0900  121.7035  37.3363  7.42  1.3  30223088

1984-07-28 18:33:22.5800  121.7143  37.3457  8.6  0.85  24342
1984-09-29 06:47:12.9600  121.7147  37.3473  7.54  0.8  28921
1984-11-17 19:18:15.0800  121.7113  37.3463  7.06  1.66  32043
1985-07-11 21:58:55.9100  121.7115  37.3457  7.16  1.24  50965
1988-05-13 07:40:04.1700  121.711  37.3462  7.08  1.65  117131
1988-05-23 05:54:35.8900  121.713  37.348  8.38  0.89  117739
1988-06-13 11:39:44.4400  121.7103  37.3455  6.84  1.68  118849
1988-06-13 03:55:57.7400  121.7115  37.346  7.26  1.25  118869
1988-06-14 02:08:13.7600  121.7108  37.3453  7.49  0.92  118888
1988-06-13 05:23:34.7300  121.7108  37.3463  7.09  1.11  118912
1988-06-18 03:10:49.7500  121.7107  37.3458  6.78  1.62  119133
1989-01-19 00:00:01.4400  121.7098  37.3455  7.24  1.04  130160
1990-09-03 10:06:02.5900  121.7112  37.3452  7.27  0.91  163605
1990-09-03 10:06:14.4500  121.7122  37.3465  7.34  1.04  163685
1991-01-17 11:50:10.4500  121.7108  37.3455  6.78  1.04  204891
1991-08-12 04:14:32.1400  121.7112  37.3457  7.17  1.7  227528
1996-10-02 15:35:36.9300  121.7135  37.3465  6.36  1.28  480870
1996-10-22 22:02:07.3000  121.7115  37.3463  6.92  1.66  482649
2001-02-26 09:41:34.2600  121.7125  37.346  7.24  1.7  21149496
2001-04-03 23:51:45.8300  121.7132  37.3467  6.88  1.17  21156541
2001-04-07 09:56:56.2300  121.7115  37.346  7.07  1.17  21157240
1994-12-07 07:59:19.5800  121.7123  37.3453  6.54  1.27  30063964
1994-12-14 09:33:48.0400  121.7122  37.3457  6.93  1.36  30064340
1995-11-27 19:06:36.8400  121.713  37.3455  6.7  1.39  30090734
1996-05-21 23:26:40.6400  121.712  37.3455  7  1.54  30106762
1996-05-22 03:02:08.4800  121.7117  37.3453  7.04  1.5  30106768
1996-05-22 05:58:13.9800  121.7122  37.3458  6.67  1.56  30106780
1996-05-22 12:10:13.0800  121.7128  37.3467  7.87  1.19  30106805

1984-05-30 06:01:51.2200  121.7045  37.3372  7.38  1.41  19700
1984-11-05 19:08:09.4900  121.7047  37.3373  7.45  1.48  31346

1986-09-03 11:07:35.2500  121.7103  37.3455  8.48  0.93  81175
1987-04-10 04:50:02.3600  121.7087  37.3452  7.63  0.91  98316
1994-08-31 07:38:09.7100  121.7097  37.3442  7.72  1.19  30056226

1984-06-27 17:31:47.9500  121.702  37.3338  7.39  1.81  21656
1999-12-02 19:18:13.5700  121.7015  37.3335  7.1  2.29  21070095
1999-12-03 05:28:29.2900  121.7023  37.3343  6.98  2.1  21070201

1986-12-31 04:57:06.5900  121.7133  37.3435  4.08  0.84  91409
1987-08-08 04:16:28.2100  121.7155  37.3447  4.02  0.81  104231
1990-03-13 03:05:07.8100  121.7127  37.3443  4.01  0.81  154207
1997-09-16 05:19:34.6100  121.7112  37.3433  3.71  1.04  521282
2002-09-18 08:13:08.2500  121.7162  37.346  4.78  0  21245821
2003-09-24 11:51:38.3800  121.7145  37.3442  4.29  1.15  21308800
2006-03-26 12:18:40.7000  121.7163  37.3457  5.29  1.15  21510634
1994-07-12 20:18:30.6000  121.7133  37.344  3.81  1.01  30052707
1995-10-31 02:03:37.0000  121.7133  37.3442  3.88  1.1  30088481
1998-09-23 17:17:01.3500  121.7132  37.3448  4.08  1.14  30198419
2008-08-20 18:39:49.7000  121.7108  37.3447  4.7  0.8  51207196
2007-08-20 12:21:13.7200  121.7137  37.3448  4.02  0.61  71058335
1999-12-25 07:55:04.1100  121.7113  37.3438  3.79  0.8  71121389
2009-07-22 06:41:35.6000  121.7133  37.3457  4.04  0.6  71252226
2011-01-26 13:01:58.8000  121.7147  37.3445  3.7  0.8  71515225
2020-04-23 05:03:43.9100  121.7105  37.3452  5.51  1.06  73375230

1986-08-12 13:01:17.4700  121.7137  37.3475  7.43  2.41  83018
1991-01-21 12:28:17.2400  121.7127  37.3477  7.36  2.19  205080
1996-12-07 19:42:09.9600  121.7127  37.3478  7.29  2.22  487008
1997-12-29 04:56:59.6400  121.7125  37.3483  7.24  1.96  546900
2000-03-02 04:56:55.0200  121.713  37.3475  7.39  2.08  21084961
1994-12-07 03:24:52.5500  121.713  37.3475  7.17  2.05  30063934

1996-05-21 21:01:12.3900  121.7105  37.3447  7.06  1.26  1224853
2001-02-26 01:39:46.4200  121.7127  37.3457  7.42  0  21149448

1984-09-30 06:27:20.4300  121.7042  37.3378  7.18  1.86  28967
1988-02-17 07:18:18.6300  121.7038  37.3372  7.38  1.17  112441

1988-06-13 02:25:32.8900  121.7088  37.3422  7.1  1.24  118989
1990-12-13 04:29:43.7000  121.7083  37.3428  7.24  2.03  202868
1994-12-07 07:06:28.5900  121.7087  37.3428  7.35  1.11  423772
2000-07-03 22:30:57.4200  121.7075  37.3415  7.34  1.18  21107650
2000-07-03 22:35:03.0800  121.7083  37.3418  7.22  1.2  21107652
