start time                lon       lat      depth  mag
1988-05-24 20:51:21.5900  122.0352  37.6505  4.93  1.45  117906
1992-10-17 21:22:13.7600  122.0405  37.6505  5.61  1.43  320107
2003-12-27 14:11:55.9300  122.0408  37.6525  5.62  1.58  21325474

2009-08-02 19:31:55.8700  122.0485  37.6463  4.88  1.47  71259151
2014-04-25 07:27:43.0700  122.0518  37.645  4.23  1.52  72204850

1988-07-18 11:46:25.4900  122.0622  37.6703  5.32  1.72  120539
2004-11-12 18:42:32.8200  122.0667  37.6658  4.37  1.86  21419199

1989-04-02 12:47:19.7100  121.9518  37.5685  7.34  1.46  133829
2001-12-08 18:44:14.0200  121.9498  37.5605  5.13  1.59  21205075
2008-10-24 11:12:25.0100  121.9595  37.5648  6.6  1.51  51210052

1994-03-13 21:57:28.8000  122.0472  37.6543  4.68  1.47  397534
2002-09-14 23:01:41.9600  122.0392  37.6563  3.77  1.31  21245421

1995-02-24 23:34:01.7000  122.0393  37.6495  5.9  2.28  30068603
2013-06-09 17:34:49.2400  122.0455  37.644  5.17  1.89  72005035

1986-10-06 19:49:21.9500  122.054  37.6655  5.76  2  84944
1995-08-23 09:16:20.8800  122.0577  37.6627  4.97  1.9  30081112

1984-10-29 01:37:47.8100  122.0485  37.6632  4.93  1.12  30880
1989-09-22 08:59:53.3200  122.0512  37.6625  5.36  1.2  144387
1990-11-14 10:15:56.4300  122.053  37.66  5  1.16  202769
1998-12-14 01:02:14.8400  122.05  37.6623  4.09  1.03  40083695

1987-03-02 17:24:19.8400  122.049  37.6623  4.34  1.2  95915
1993-03-14 20:16:48.6000  122.051  37.6625  5.51  1.26  340214

1987-08-07 05:16:35.7300  122.0545  37.6638  5.15  1.42  104197
2000-10-11 21:36:48.3200  122.0573  37.6605  4.41  1.74  21129470
1993-11-27 12:23:52.8600  122.0507  37.6635  5.32  1.5  30035954

2004-11-01 07:04:37.2100  122.041  37.6662  3.87  1.22  21416248
2006-01-25 22:02:22.3900  122.06  37.6568  4.51  1.3  21504136
2011-04-20 17:15:13.8900  122.0607  37.6577  3.86  1.18  71561756

2006-01-17 06:13:13.9900  122.0577  37.6597  4.37  1.41  21503128
2011-06-05 14:58:45.6200  122.0618  37.6595  4.35  1.5  71580535

1987-10-02 13:12:48.3700  122.0447  37.6448  3.34  1.18  106607
2004-07-03 09:08:42.4100  122.0537  37.6417  1.94  1.54  21375248
1998-10-04 10:59:53.2700  122.0437  37.644  1.66  1.53  30200442
2010-12-17 14:57:29.5100  122.0483  37.6413  2.51  1.53  71498085
2020-11-29 17:15:39.1600  122.0487  37.6402  3.36  1.31  73488796

1991-05-16 14:52:41.0600  122.0412  37.6413  3.46  1.72  213215
1999-04-02 20:03:23.4400  122.0392  37.643  2.97  1.74  21006415
2006-09-26 20:53:44.2500  122.0503  37.64  1.7  1.85  21539034
2012-11-03 09:26:16.8600  122.0518  37.6407  3.49  1.58  71874485

1999-12-04 10:37:22.2800  122.0605  37.6667  6.58  2.53  21070374
2015-01-09 02:49:42.3000  122.0658  37.6622  5.99  2.48  72377971

2012-12-05 09:49:29.7000  122.0535  37.6485  5.03  2.19  71898776
2019-01-04 17:56:46.9300  122.052  37.6477  4.74  1.97  73130086

1991-04-22 06:39:44.7300  122.0448  37.653  5.41  2.04  211048
2000-09-09 03:02:15.3300  122.0468  37.6525  4.87  2.14  21124317

2000-10-12 08:03:08.4800  121.9903  37.7103  10.77  1.78  21129511
2000-10-12 10:55:20.6800  122.0033  37.7017  10.92  1.42  21129534
2000-10-12 10:56:48.3000  121.9887  37.7132  10.88  2.21  21129536
2000-10-12 16:10:02.8200  121.9898  37.7088  10.29  1.99  21129554
2000-10-12 08:03:52.3100  121.9885  37.7125  11.04  1.91  30222289

1992-04-09 03:17:51.9300  122.0337  37.6405  3  1.47  263088
1997-06-13 00:01:10.7900  122.0457  37.6383  1.18  1.54  508419
2001-12-28 00:19:38.8000  122.034  37.6365  1.71  1.49  21207175

2005-05-09 18:24:14.6000  122.022  37.6342  6.93  1.35  21455564
2011-05-04 13:17:30.9400  122.043  37.6373  3.31  1.6  71564665
2017-07-05 21:59:30.1100  122.0428  37.6335  2.02  1.58  72828876

2009-05-06 02:57:22.4100  122.0408  37.6422  3.64  1.92  51221092
2018-07-19 05:20:25.5200  122.0415  37.6408  3.96  1.84  73049446

2005-12-09 18:02:12.1400  121.9845  37.5917  5.74  1.7  21498841
2011-06-15 18:47:55.0000  121.9898  37.5897  4.76  1.67  71585630
2016-05-09 00:21:04.9700  121.992  37.5915  5.66  1.56  72632780

1987-05-29 08:42:25.0600  121.9777  37.5917  5.59  1.45  101115
1992-11-30 09:50:48.5800  121.9797  37.5935  6.23  1.59  327377
2000-02-16 15:50:10.5000  121.9817  37.5952  6.15  1.7  21083173

2013-08-12 15:15:55.0000  121.9948  37.716  9.45  2.22  72047746
2013-11-04 00:27:55.0000  121.9922  37.7165  9.56  1.31  72100846

1986-01-02 15:03:04.1200  122.0298  37.6402  4.43  1.47  62604
1997-01-08 22:06:55.0000  122.028  37.6407  3.16  1.27  490407
2003-06-08 20:29:53.0400  122.0307  37.6425  4.81  1.26  21286697

2003-06-29 10:18:03.9300  122.0452  37.6473  5.01  2.11  21289872
2007-01-18 11:22:11.4600  122.0533  37.6402  1.64  1.76  71007566

1986-05-20 17:59:00.0800  122.0392  37.6505  3.1  1.22  73030
1989-12-12 19:36:30.9200  122.0398  37.649  3.35  1.32  149041
1994-01-18 22:18:43.8700  122.0395  37.6475  3.59  1.44  391721
2001-08-28 13:54:12.2700  122.0393  37.6495  2.42  1.3  21191613
1998-12-15 02:14:04.5100  122.0402  37.6492  2.67  1.44  30209487

2005-03-27 16:00:52.1500  122.0513  37.6423  2.82  1.36  21447404
2007-06-26 07:35:15.7800  122.0358  37.6537  2.47  1.07  71042086

1985-07-20 20:15:29.2500  122.0575  37.6692  4.28  1.15  51425
1991-11-14 05:05:56.0800  122.059  37.6698  5.01  1.21  237519
2002-10-12 17:04:23.2100  122.0555  37.6695  4.43  1.33  21249095

1988-08-19 03:37:30.3200  122.0573  37.6688  4.05  1.15  122595
2003-01-04 11:06:22.9100  122.0583  37.6627  -0.16  1.2  21262234
1999-02-15 22:46:17.8100  122.0565  37.6685  4.01  1.23  30217368

1985-09-20 06:12:09.0400  121.9618  37.5733  4.62  1.25  55462
1986-03-24 09:10:12.3000  121.9605  37.5732  5.1  1.23  68618
1991-05-03 10:57:39.7100  121.9602  37.5743  2.5  1.2  211830
1992-01-22 11:57:39.1100  121.9617  37.5722  4.83  1.42  246860
1995-09-14 17:24:04.4600  121.961  37.5733  3.12  1.26  30083900

1988-04-22 00:57:24.3000  121.957  37.5702  3.72  1.92  116046
2004-09-20 05:54:09.8100  121.9655  37.5697  3.93  2.03  21396402
2008-05-04 18:08:55.0000  121.9707  37.5683  3.59  1.94  40217007
2011-12-01 19:25:32.1000  121.9732  37.569  3.66  2  71690036
2015-02-22 11:44:40.3100  121.9738  37.5672  3.48  1.64  72399640
2018-03-19 04:27:53.9600  121.9715  37.5698  4.05  1.84  72986916

1988-06-02 05:08:03.2400  122.0292  37.6398  2.99  1.16  118291
2004-03-15 23:03:43.0400  122.0315  37.6392  2.35  1.31  21350710

1984-11-23 13:54:30.6700  121.9738  37.5837  0.76  1.1  32355
1988-07-12 07:20:11.0400  121.9757  37.5882  1.97  1.3  120233
1992-03-28 12:20:40.5500  121.9802  37.5943  5.17  1.34  260079
2001-03-01 11:45:28.6000  121.9763  37.5882  3.13  1.24  21149960
2003-12-10 09:58:13.8000  121.9765  37.5878  2.84  1.41  21322095
1995-02-23 00:05:41.2100  121.9755  37.591  3.6  1.11  30068458

1987-05-13 16:18:11.2600  122.0243  37.6347  3.03  1.24  100348
1987-05-13 20:52:42.4700  122.023  37.636  3.48  1.25  100354
1994-03-14 18:49:35.4100  122.0257  37.6352  2.73  1.2  397623
1994-03-15 14:13:01.6400  122.03  37.634  2.85  1.36  397706
2000-06-13 23:06:23.7000  122.0257  37.6353  2.52  1.51  21103650

2008-07-30 08:20:50.1600  122.0378  37.6328  3.75  1.42  40221356
2015-08-03 18:18:03.4100  122.0372  37.6285  2.1  1.6  72500056

1987-09-03 12:14:04.6100  122.046  37.6575  5.7  1.19  105285
1987-09-04 12:52:18.3400  122.0407  37.6572  5.12  0.99  105330
2003-09-23 07:32:07.0200  122.0422  37.6562  5.21  1.3  21308579
1999-01-06 01:50:06.5300  122.0438  37.656  5.06  1.39  30212692

1987-10-04 09:49:39.6100  122.0332  37.6442  3  1.13  106662
1994-05-23 16:29:38.0800  122.0348  37.6433  3.04  1.25  402658
2001-11-05 09:16:38.8100  122.0327  37.6445  3.92  1.18  21201326
2001-11-05 09:17:30.8800  122.0472  37.638  3.91  1.34  21201328
1998-06-15 09:55:09.7100  122.0367  37.6437  2.33  1.35  30179641

2006-06-27 00:42:10.7500  122.0465  37.641  3.6  1.37  21524370
2009-02-28 07:25:23.6000  122.0458  37.6405  2.38  1.33  40232436
2009-02-28 07:18:48.2100  122.0432  37.64  2.74  1.14  71193915
2015-08-09 20:33:44.7800  122.0437  37.6362  2.52  1.19  72503641

2003-11-06 09:16:24.4500  121.977  37.5972  4.34  1.16  21317214
1995-09-10 18:03:42.4400  121.9785  37.5905  2.9  1.24  30083383
1995-09-11 12:59:16.6500  121.9785  37.5815  1.58  1.19  30083425

1988-02-18 10:54:21.1300  122.019  37.6297  4.21  1.6  112502
1997-09-21 04:51:40.1200  122.0232  37.6285  3.77  1.57  521950
2002-10-22 12:56:49.9800  122.0223  37.6342  4.45  1.53  21251194

2003-10-15 06:12:27.0100  122.027  37.643  4.91  1.1  21312810
1997-08-02 16:46:11.9500  122.0265  37.642  5  1.23  30139283

1989-02-05 10:27:39.5000  122.0697  37.6717  7.82  1.22  130966
2001-09-21 18:45:42.6600  122.0673  37.6712  8.12  1.31  21195065

1989-03-04 14:23:50.3400  122.0632  37.6682  4.57  1.36  132263
1994-03-13 08:50:47.4200  122.0613  37.669  4.53  1.16  397455

1989-03-12 00:28:43.3500  122.0402  37.653  6.18  1.2  132700
1999-04-04 19:47:40.1400  122.0392  37.651  5.55  1.52  21006632
1999-04-04 23:59:48.9800  122.0368  37.6512  4.54  1.11  21006650

1989-04-20 09:45:48.0000  121.9775  37.5893  4.54  1.24  134863
2000-06-22 23:31:34.3200  121.9757  37.5855  2.73  1.46  21105411
1995-03-23 08:53:08.4200  121.9745  37.5872  3.11  1.26  30070317

1989-06-25 23:44:16.9700  122.04  37.6477  4.52  1.38  138874
1998-12-12 16:54:55.5900  122.0407  37.6457  3  1.46  30209104

1989-07-20 20:39:37.6300  121.9948  37.6123  5.55  1.18  140417
1990-08-16 00:28:16.4100  121.9957  37.6072  5.42  1.56  162741
1998-11-14 00:21:55.0000  121.9927  37.6138  5.37  1.42  30206059
1999-02-25 11:05:13.9800  121.9983  37.6073  5.5  1.43  30218429

1989-09-21 06:19:27.0300  122.0222  37.6385  4.95  1.27  144308
1998-01-29 18:48:55.0000  122.0308  37.637  3.17  1.39  554132

1990-01-30 01:35:52.7000  121.9953  37.6115  5.68  1.25  151532
2002-07-14 13:54:40.5200  122.0005  37.6135  6.03  1.42  21235378

1992-02-21 16:07:05.1200  122.0348  37.6435  2.45  1.23  251831
1992-02-22 21:51:11.9600  122.0352  37.6437  2.33  1.27  251957
1999-04-01 11:32:47.7400  122.0383  37.6437  1.95  1.19  21006262
2003-11-20 23:42:43.7700  122.036  37.6442  1.96  1.18  21319209

2002-12-20 19:38:57.5200  121.9737  37.6032  7.62  1.45  21260701
1998-05-18 13:37:29.8100  121.9787  37.5802  2.82  1.48  30174455

1992-07-07 16:54:16.9400  122.0208  37.636  8.69  1.67  303171
2002-05-30 09:02:07.3500  122.0217  37.6255  6.47  1.29  21227920

1994-06-07 22:04:12.8200  122.0515  37.6485  1.3  1.71  403533
2003-10-01 18:10:15.9300  122.053  37.6517  1.44  1.6  21310319

2004-03-14 05:03:42.5900  122.0502  37.6587  2.3  1.23  21350292
1996-06-16 09:59:27.1600  122.0557  37.659  3.73  1.49  30109894

1997-04-27 16:57:40.2100  122.0482  37.6585  3  1.12  502774
2003-08-18 13:53:38.5400  122.0468  37.6588  2.68  1.14  21300501

1987-06-14 09:56:44.8300  121.9555  37.5708  4.89  1.19  101831
1992-11-22 16:44:56.1400  121.9548  37.5695  5.7  1.13  326526
1999-03-07 08:38:34.5900  121.954  37.5697  5.72  1.37  30219344

1992-02-04 20:59:33.3500  121.972  37.5887  6.32  2.37  249505
1997-08-12 22:01:55.0000  121.9713  37.5862  6.03  2.13  516807
2010-05-02 20:12:19.1200  121.9852  37.5848  6  2.31  71391571
2014-11-07 14:36:42.2500  121.982  37.58  5.33  1.89  72336905
2018-09-22 18:29:55.0000  121.9792  37.5807  6.11  2.04  73088236

1986-05-23 08:42:48.6000  122.0228  37.6342  3.18  1.15  73229
2002-05-25 18:47:26.9500  122.0235  37.6345  2.96  1.1  21227265

1993-12-24 10:18:07.5000  122.0077  37.7007  11.52  1.22  389553
1993-12-24 10:39:02.0800  122.0022  37.706  11.76  1.03  389555
1998-10-06 06:24:46.5700  122.0095  37.7025  11.64  1.43  30200606

2002-05-03 05:11:06.3100  122.0318  37.6352  1.79  1.44  21224027
1995-09-16 03:40:08.0400  122.0315  37.6403  2.65  1.47  30084142

1984-06-16 21:17:53.1000  122.033  37.6847  12.03  2.09  21015
1984-06-17 12:25:44.5700  122.0347  37.6825  11.8  2.01  21044

1985-05-05 01:45:35.4100  121.9067  37.6203  9.14  0.82  47222
1986-05-22 01:20:48.1300  121.9078  37.6185  8.58  1.3  73154

1989-01-31 02:34:33.6400  121.9975  37.6142  7.35  1.09  130662
1989-02-01 03:18:21.5300  121.995  37.6148  7.53  1.32  130722

1990-12-12 10:45:52.6600  121.9823  37.5842  2.54  1.58  202818
2001-03-13 17:17:31.2600  121.9805  37.5888  3.19  1.63  21152980

1997-01-16 13:58:55.0000  121.949  37.5642  4.87  1.16  491326
2002-01-15 23:31:21.3300  121.949  37.5657  4.54  1.04  21209203

2002-11-04 20:21:37.1100  122.0483  37.6632  3.67  1.19  21253355
2002-11-07 07:23:00.7100  122.0483  37.664  4.45  1.14  21253837
