start time                lon       lat      depth  mag
1988-11-02 02:11:26.1100  121.6782  37.2938  1.45  1.85  126187
1988-11-13 18:37:15.6900  121.6768  37.294  1.72  1.85  126932
1988-12-24 00:53:17.9700  121.6745  37.295  1.12  1.08  129102
1989-10-12 04:55:46.5600  121.6755  37.2938  1.55  1.08  145327
1989-12-19 20:08:06.4000  121.6762  37.294  1.48  1.3  149190
1990-01-29 00:38:44.6500  121.6765  37.2947  1.28  1.87  151435
1990-02-04 05:05:12.3600  121.6795  37.294  1.14  1.44  151853
1990-03-28 14:52:53.6200  121.6758  37.2933  1.64  1.33  154900
1990-05-18 10:17:39.1900  121.6778  37.2945  1.54  1.48  157896
1990-07-29 15:12:10.4300  121.6787  37.2952  1.44  1.59  161776
1991-02-25 15:35:33.3900  121.6758  37.2943  1.74  2.15  207229
1991-03-25 23:22:26.7600  121.6767  37.2945  1.39  1.54  208783
1991-03-26 01:49:36.0400  121.6777  37.293  1.02  1.89  208812
1991-05-17 06:14:58.5600  121.6785  37.2953  1.42  1.16  213305
1991-09-04 07:39:46.9800  121.6775  37.2947  1.29  1.42  229591
1991-11-17 08:20:33.6900  121.679  37.295  2.15  0.94  237708
1992-12-02 05:57:54.0800  121.6763  37.2942  1.67  1.91  327596
1992-12-18 11:14:50.7800  121.6768  37.2947  1.36  1.18  329508
1993-01-27 11:22:40.5700  121.6767  37.2935  1.69  1.43  334957
1993-06-04 22:09:14.2900  121.6775  37.2947  1.7  1.47  352133
1993-06-06 09:57:12.2200  121.6765  37.2933  1.53  1.92  352487
1994-05-28 22:25:06.2400  121.6773  37.2945  1.52  1.19  402959
1994-06-02 15:49:10.6100  121.6767  37.2942  1.54  1.73  403212
1997-02-01 08:25:15.4700  121.6782  37.2947  1.47  1.59  493554
1997-08-21 05:02:39.3600  121.676  37.2942  1.8  1.81  518094
1999-02-24 01:48:10.5400  121.6773  37.2953  1.52  1.55  21002928
1999-02-24 02:30:44.3600  121.6767  37.2953  1.77  1.52  21002930
1999-08-03 22:25:41.5100  121.6768  37.2945  2.18  1.67  21040585
2000-05-13 02:19:08.9700  121.6765  37.2948  1.53  2.1  21097176
2000-05-16 01:22:17.0000  121.6772  37.2952  1.56  1.79  21097870
2000-07-11 09:38:59.6500  121.6767  37.294  1.79  1.77  21108866
2000-08-17 22:44:27.8900  121.6778  37.2953  1.04  1.55  21120426
2001-07-02 11:21:16.4500  121.675  37.2947  1.99  1.22  21174207
2001-07-13 07:48:03.7400  121.6745  37.2942  2.37  1.66  21180860
2001-07-15 15:18:58.5500  121.6768  37.2967  1.98  1.6  21181466
2002-12-16 08:57:09.3300  121.6805  37.2983  1.38  1.49  21260375
2003-04-22 00:44:43.5600  121.6757  37.2942  1.9  1.73  21276789
2003-06-11 01:40:25.6300  121.6737  37.2935  1.22  1.94  21287179
2004-08-03 15:33:56.8800  121.677  37.2942  1.96  1.7  21385832
2004-08-04 04:41:10.1900  121.677  37.2947  2.27  1.56  21385995
2004-11-15 14:04:08.5000  121.6735  37.2947  1.21  1.28  21419897
2004-11-19 03:05:45.2900  121.6738  37.2933  1.95  1.66  21420926
2005-07-09 00:43:48.6600  121.673  37.2943  1.57  1.5  21468011
2005-07-16 17:56:40.2700  121.674  37.2947  1.32  1.6  21469553
2005-07-16 18:05:55.4700  121.6745  37.293  1.61  1.34  21469557
2006-06-17 04:36:20.9000  121.6757  37.2937  1.59  1.85  21522800
1992-09-07 10:06:15.3800  121.6762  37.2942  1.78  1.58  30000282
1993-10-24 11:06:54.3900  121.676  37.2937  1.91  1.83  30033179
1993-10-24 11:09:26.4500  121.6758  37.2935  1.73  1.39  30033180
1994-08-10 23:30:14.8300  121.6782  37.2955  1.36  1.47  30054778
1994-10-28 08:06:38.2800  121.6768  37.294  1.57  1.08  30061629
1995-02-08 21:36:40.3700  121.6763  37.2942  1.81  1.86  30067666
1995-04-28 03:29:31.6600  121.6755  37.2945  1.8  1.45  30072433
1995-08-15 11:47:20.8700  121.6777  37.2952  1.7  1.14  30080135
1995-09-12 11:03:37.5400  121.6768  37.2935  1.57  1.5  30083574
1995-09-15 12:14:59.5100  121.6763  37.2937  1.51  1.89  30084026
1996-05-24 07:26:40.9500  121.6768  37.294  1.59  1.63  30107014
1998-10-09 16:35:47.8500  121.6772  37.2948  1.59  1.23  30201213
1998-10-31 00:41:53.1800  121.6755  37.2928  1.87  1.35  30204363
2000-12-12 04:36:40.9800  121.677  37.2958  1.49  1.42  30222711
2001-07-13 08:27:02.4700  121.674  37.2937  2.04  1.57  30224830
2007-03-24 12:18:09.8400  121.6738  37.294  3.07  1.38  40194915
2007-08-06 23:04:48.1800  121.6762  37.2933  1.87  2.1  40199991
2008-07-10 09:21:27.5800  121.6758  37.2928  1.85  1.94  40220468
2009-03-24 02:34:24.3600  121.6765  37.2948  1.29  1.22  40233707
2007-07-15 20:39:08.0300  121.6755  37.2948  1.66  1.53  51184154
2008-11-08 07:46:24.3100  121.6788  37.2943  1.43  1.19  71168066
2011-10-26 10:26:38.2700  121.6753  37.2937  1.58  1.06  71670581
2012-01-12 19:16:31.4800  121.6763  37.294  1.62  1.69  71716126
2013-01-14 10:01:08.0200  121.6755  37.2938  1.16  1.21  71921386
2013-01-23 12:14:32.4600  121.6762  37.2938  1.33  1.26  71927411
2018-06-18 15:07:51.2800  121.6717  37.2943  1.8  1.44  73032141
2019-04-23 05:02:55.5700  121.6732  37.2925  1.18  1.3  73170585
2020-07-15 20:46:31.9500  121.6725  37.2925  1.69  1.62  73426846

1984-06-06 15:30:05.1600  121.6762  37.2928  1.52  1.32  20248
1984-08-12 01:20:50.9100  121.6783  37.2932  1.3  1.3  25392
1984-10-25 17:33:12.6600  121.6767  37.2938  1.4  1.17  30707
1985-06-10 19:50:02.0600  121.6757  37.2932  1.46  1.36  49345
1985-06-10 21:57:51.2700  121.6753  37.293  1.6  1.48  49348
1986-01-29 01:27:09.7500  121.674  37.2923  1.56  0.69  64770
1986-07-20 02:18:48.0200  121.6787  37.2955  1.21  1.43  76765
1986-09-24 04:35:55.8100  121.6783  37.2928  1.19  1.44  83697
1987-08-13 22:07:01.6200  121.6765  37.2935  1.35  1.29  104532
1988-04-17 10:42:05.2900  121.6757  37.2928  1.41  1.44  115783
1988-11-14 13:59:11.7500  121.6763  37.2928  1.61  1.47  126957
1988-11-14 15:39:56.7200  121.676  37.2928  2.34  0.86  126960
1990-01-29 01:39:58.6600  121.6762  37.2933  1.54  1.42  151439
1990-07-31 10:46:46.6300  121.675  37.2927  1.89  1.52  161855
1990-07-31 12:03:51.5900  121.6757  37.293  1.71  0.87  161856
1991-07-12 11:38:14.0300  121.6762  37.2932  1.7  1.29  224180
1991-12-30 20:16:17.4700  121.6753  37.2935  1.53  1.21  242123
1993-03-08 18:38:02.5400  121.676  37.2933  1.61  1.43  339536
1993-06-02 10:32:56.3300  121.676  37.2927  1.74  1.44  351923
1997-01-05 06:10:41.6900  121.675  37.2927  1.73  1.47  490024
1997-02-02 01:06:12.0300  121.6738  37.293  1.24  1.6  493643
2000-05-08 04:24:40.1300  121.675  37.294  1.4  1.56  21096111
2001-03-15 12:20:17.2300  121.6745  37.2933  1.58  1.6  21153287
2003-06-09 04:42:48.0400  121.6752  37.2927  1.94  1.53  21286734
2003-06-09 12:29:04.6400  121.6773  37.2933  1.5  1.13  21286770
2003-06-14 13:58:27.7000  121.6752  37.2927  1.69  1.43  21287508
1995-02-09 02:24:44.1700  121.6753  37.293  1.41  1.43  30067679
1995-03-03 14:18:21.7400  121.6755  37.2927  1.63  1.39  30069230
1998-08-02 09:50:57.4700  121.6748  37.2928  1.55  1.56  30188561

2009-02-03 04:40:10.4900  121.674  37.2918  1.78  1.47  40231255
2011-08-15 12:59:18.9000  121.6742  37.2923  1.31  1.31  71619930
2011-10-18 01:23:39.1000  121.6733  37.2923  1.37  1.29  71665706
2018-06-19 07:23:25.6500  121.6718  37.2933  1.79  1.3  73032481

2017-03-31 02:17:48.9200  121.6752  37.2912  1.61  1.83  72782861
2018-06-16 14:03:46.2300  121.6692  37.2958  3.55  1.97  73031351

1984-04-25 01:44:39.2600  121.6768  37.2948  2.42  2.04  17788
1985-03-21 15:19:10.7800  121.6768  37.2953  2.23  2.36  44434
1985-12-23 23:40:23.1600  121.6778  37.2962  2.2  1.42  62106
1987-03-24 21:25:43.9000  121.6757  37.2953  2.18  0  97348
1988-02-25 10:08:18.2400  121.6777  37.2955  2.4  1.5  112870
1988-02-25 10:03:58.1800  121.6777  37.2953  2.2  1.39  112885
1990-04-24 12:08:55.0000  121.6775  37.2958  2.33  2.33  156536
2000-12-08 03:17:48.7100  121.6768  37.2962  2.77  2.35  21137844
2004-08-06 08:27:19.8300  121.6765  37.2953  3.07  1.49  21386449
2004-08-06 09:01:29.8800  121.6773  37.2957  4.39  1.94  21386451
1994-12-07 07:34:17.1500  121.6768  37.2953  2.76  2.26  30063961

1997-10-05 20:06:48.2700  121.6773  37.2968  2.01  1.55  40036414
1997-10-05 20:10:25.7300  121.677  37.2962  2.12  1.78  40036415

2007-01-26 02:36:06.1600  121.6757  37.2948  2.18  2.11  51178057
2010-10-21 20:21:34.1400  121.6748  37.296  3.7  2.2  71477226

1984-06-17 09:46:51.2500  121.6765  37.296  2.03  1.12  21080
1984-07-05 03:05:50.0000  121.6753  37.2942  2.22  1.43  22120
1984-12-01 21:28:28.9000  121.6758  37.2947  2.18  0.97  35947
1985-03-12 04:52:00.1800  121.6758  37.2958  2.11  0.66  43547
1985-03-22 20:48:54.5300  121.6755  37.2943  2.07  1.92  44538
1985-07-06 18:02:47.9200  121.6758  37.2957  2.2  0.63  50654
1985-08-20 09:16:22.9800  121.6757  37.2958  2.38  0.75  53292
1985-10-31 03:08:01.7000  121.6753  37.2947  2.06  0.6  57977
1986-01-12 11:37:19.0700  121.678  37.2942  2.05  1.59  63328
1986-01-14 13:06:02.0300  121.677  37.2957  2.13  1.12  63516
1986-03-26 13:55:48.0900  121.6762  37.2962  2.09  1.15  68726
1986-04-28 05:32:05.2700  121.6768  37.2967  1.99  0.96  71284
1986-06-19 08:08:33.9600  121.6752  37.2958  2.18  0.61  74963
1986-11-27 05:52:37.2500  121.675  37.2948  2.25  0.77  88797
1987-01-14 12:09:51.5200  121.679  37.2962  1.72  1.06  92533
1987-04-01 04:57:36.3800  121.6762  37.295  2.3  1.08  97775
1988-01-17 00:53:22.9700  121.6762  37.2953  2.14  0.84  111026
1988-06-27 22:47:09.1100  121.6758  37.2948  2.05  1.9  119641
1988-07-03 16:21:07.9200  121.6763  37.2967  2.77  0.52  119908
1988-11-29 02:51:04.4100  121.6788  37.2957  2.12  1.25  127745
1989-07-13 19:47:45.8900  121.6767  37.2958  1.96  0.52  139965
1989-07-21 15:30:33.3700  121.6743  37.2968  2.49  0.61  140455
1989-07-21 19:14:12.4800  121.6755  37.2948  2.23  0.52  140543
1989-09-15 08:02:54.1700  121.6758  37.2957  2.27  0.69  144068
1989-10-05 07:38:19.3900  121.6798  37.2935  1.78  1.69  145020
1990-04-24 12:10:32.0000  121.6768  37.2952  2.56  1.73  156668
1991-02-24 12:25:35.5500  121.6803  37.2967  1.6  0.84  207174
1991-05-06 23:13:43.0500  121.6758  37.2965  2.2  1.15  211994
1991-05-11 09:56:30.0200  121.6765  37.2945  2.14  1.81  212321
1992-07-19 07:18:35.6000  121.6772  37.2953  2.38  0.85  304610
1992-10-13 06:10:17.7500  121.6765  37.294  2.26  1.62  319586
1997-05-16 08:36:54.8600  121.6753  37.2957  2.06  1.39  505271
1997-05-16 08:54:26.5600  121.675  37.2948  2.76  2.04  505275
1999-09-20 03:07:12.5400  121.6762  37.2948  2.51  1.86  21053889
2001-07-10 08:46:40.7400  121.6778  37.2978  2.24  1.19  21177855
2002-05-14 01:12:08.1600  121.6757  37.2958  2.37  1.99  21225533
2003-07-18 07:48:26.6300  121.6737  37.2948  2.84  1.14  21292968
2005-12-23 03:38:40.6600  121.6753  37.2942  2.48  2.03  21500568
2006-06-05 17:36:17.1200  121.6755  37.2957  2.64  1.68  21520788
1993-11-27 21:51:24.2900  121.6758  37.2955  1.97  1.11  30035984
1994-06-26 17:25:36.2300  121.6758  37.2943  2.25  1.91  30051732
1994-12-07 07:45:45.5400  121.6763  37.2947  2.49  1.74  30063962
1995-02-28 12:36:11.7000  121.6762  37.2948  2.29  1.25  30068914
1997-11-18 01:44:14.6200  121.6758  37.2952  3.21  1.68  30151678
1998-08-14 11:44:49.1200  121.6755  37.2957  2.43  1.35  30191099
2000-12-08 03:18:19.0400  121.676  37.2958  2.01  1.62  30222422
2008-07-15 04:15:29.8100  121.6767  37.2943  2.28  1.77  40220692
2008-04-24 10:17:27.9800  121.6737  37.2963  3.23  1.02  71112025

1984-04-25 02:38:27.1900  121.6743  37.2993  5.37  2.19  16510
1984-04-27 16:05:35.8000  121.6757  37.2998  5.13  2.14  16788
1984-05-05 15:01:22.9000  121.6748  37.2983  5.27  2.15  18967
1984-05-22 03:30:01.0900  121.6737  37.3002  5.45  1.77  19100
1984-06-20 03:18:30.3800  121.6753  37.2998  5.07  1.89  21179
1984-08-16 15:10:54.1400  121.6758  37.2998  5.34  1.84  25758
1984-11-23 15:06:01.7300  121.6748  37.2998  5.14  1.95  32357
1985-04-16 23:39:34.2300  121.6752  37.3003  5.14  1.85  46274
1985-11-04 19:58:34.6300  121.6753  37.3003  5.13  1.95  58308
1987-02-11 23:21:16.9400  121.675  37.2992  5.63  1.95  94534
1988-07-07 16:38:05.9100  121.6747  37.2997  5.36  1.97  120032
1990-09-24 13:00:42.2700  121.6753  37.2997  5.75  2.03  164499
1992-07-05 23:03:21.7900  121.6753  37.2995  5.51  1.85  302795
1998-03-19 04:39:17.7500  121.674  37.3  5.6  2.02  562722
2000-06-06 03:48:19.5700  121.6758  37.3007  5.62  1.88  21102171
1995-04-18 12:08:41.1000  121.674  37.2997  5.76  1.96  30071765
2008-06-03 12:30:51.3600  121.6748  37.3  5.95  2.03  51203737

1984-06-27 14:50:37.3800  121.6712  37.2913  3.2  1.65  21644
1984-12-22 04:43:43.9600  121.6707  37.2908  3.32  1.57  35109
1986-03-08 10:32:03.6400  121.6707  37.2913  3.28  1.66  67820
1986-09-25 12:01:52.0600  121.6702  37.2908  3.25  1.39  83805
1988-07-23 10:42:21.0000  121.6717  37.2907  3.28  1.57  120788
1992-08-29 17:04:28.2300  121.6668  37.2893  3  1.65  312743

1984-07-05 17:06:28.0400  121.6678  37.2892  3.49  1.01  22165
1985-12-14 18:25:44.3900  121.6683  37.289  3.51  1.18  61462
1986-11-03 08:20:28.0800  121.6685  37.288  3.38  1.05  87103
1987-04-17 16:13:45.0300  121.6685  37.2883  3.5  1.11  98812
1987-09-29 04:47:02.8500  121.6675  37.2882  3.57  1.04  106462
1989-08-14 04:07:08.5900  121.6668  37.2882  3.93  1.35  142196

1984-07-06 13:26:38.5900  121.6705  37.287  1.61  1.17  22247
1986-03-08 09:56:36.8000  121.6713  37.2868  1.31  1.27  67734
1986-03-08 09:56:51.5600  121.6715  37.2863  0.73  1.58  67818
1987-02-04 07:28:08.6100  121.67  37.2868  1.52  1.29  93938
1987-12-16 22:15:19.6800  121.672  37.2875  1.38  1.44  109996
1990-01-24 03:44:32.0800  121.671  37.2872  1.48  1.29  151181
1991-07-20 06:48:06.2600  121.6695  37.2867  1.43  1.17  225015
1994-02-08 02:16:07.9100  121.6695  37.286  1.8  1.67  394224
2002-04-11 19:57:02.9800  121.6693  37.2873  2.14  1.59  21221089
2004-03-13 01:48:30.8500  121.6693  37.2867  1.41  1.34  21350085
1996-01-26 02:30:17.7200  121.6698  37.2863  1.63  1.41  30095249

1995-07-04 11:20:48.9900  121.671  37.2907  4.21  2.75  30076454
2004-04-11 07:38:05.3700  121.6715  37.2905  4.45  2.72  30227369

1984-07-07 00:17:09.2000  121.6723  37.291  3.32  3  22271
1986-09-15 20:17:49.1500  121.672  37.2907  3.75  3.1  82606

1984-04-24 21:41:26.9300  121.6717  37.2953  4.06  1.53  17469
1984-05-11 07:30:01.1200  121.672  37.2953  4.46  0.98  18189
1984-05-23 17:06:53.1100  121.6725  37.2955  4.47  0.96  19240
1984-07-16 08:07:24.5100  121.6718  37.296  4.85  1.17  22885
1984-07-29 17:27:39.4300  121.672  37.296  4.71  0.85  24444
1985-01-15 02:35:21.1600  121.6715  37.2955  4.63  1.12  38712
1985-06-09 11:37:56.4500  121.6725  37.2957  4.54  1.2  49253
1985-12-15 06:39:04.8000  121.6722  37.2957  4.65  1.08  61499
1986-07-14 00:21:54.2300  121.6715  37.2955  4.75  1.05  76353
1987-01-21 13:18:11.6900  121.6715  37.296  4.56  0.95  92957
1987-12-11 05:59:12.2000  121.672  37.2957  4.77  1.09  109785
1989-01-09 02:36:27.6600  121.6718  37.296  4.6  1.09  129684
1990-01-16 21:30:00.8300  121.6717  37.2963  4.7  1.12  150752
1991-08-21 01:10:28.6800  121.6698  37.2947  4.89  1.42  228440
1993-03-06 00:22:02.1600  121.6707  37.295  4.64  1.22  339385
1994-06-10 14:41:13.8800  121.6713  37.2957  5.29  1.1  403773
1997-10-30 12:41:44.8400  121.67  37.296  4.51  1.29  529853
2000-03-07 11:36:35.0900  121.6718  37.2962  4.56  1.36  21085622
2002-10-12 09:41:03.5500  121.6713  37.2962  5.55  1.44  21249079
2005-04-08 14:19:39.5900  121.6705  37.2963  5.48  1.31  21449028
1995-12-16 11:01:11.4000  121.6702  37.2962  4.64  1.25  30092100
2008-06-27 17:22:06.6400  121.6708  37.2965  5.04  1.17  40219836

1999-04-15 20:16:43.9400  121.6703  37.2877  1.96  1.55  21007851
2002-08-06 04:05:48.7000  121.6687  37.2875  2  1.55  21239276

1984-07-19 01:10:58.5000  121.6695  37.287  1.86  1.23  23291
1992-01-03 12:14:50.6100  121.67  37.2863  2.11  1.25  242326

1984-04-25 12:04:01.6000  121.677  37.3025  6.9  0.52  16565
1984-04-26 14:49:05.7700  121.6723  37.2975  5.36  1.58  16682
1984-05-03 15:58:58.7600  121.6732  37.2987  5.73  1.29  17421
1984-04-24 22:58:22.4300  121.6728  37.2987  5.46  1.64  17485
1984-05-21 17:27:44.5700  121.677  37.3062  8.47  1.36  19129
1984-07-24 20:24:07.3900  121.6735  37.2983  5.65  1.37  23850
1984-10-25 12:24:59.8300  121.6737  37.299  6.01  1.18  30698
1985-06-19 06:29:32.4900  121.674  37.2987  5.63  1.51  49774
1986-05-30 22:41:20.9300  121.6732  37.2985  6.18  1.38  73698
1988-09-09 13:37:37.4600  121.6745  37.2987  5.81  1.35  123590
1989-04-07 09:29:33.0700  121.6732  37.299  5.75  0  134101
1990-09-21 22:59:57.3400  121.6747  37.2993  5.75  1.31  164419
1992-01-09 08:39:22.7100  121.6722  37.2985  5.74  1.08  242618
1994-03-08 00:02:57.5600  121.6725  37.2987  6.24  1.32  396745
1994-03-18 08:25:05.1700  121.673  37.2993  5.93  1.43  398021

2010-11-25 10:02:51.4100  121.6712  37.2978  5.92  1.54  71488100
2010-11-25 10:53:56.9800  121.6717  37.2982  5.72  1.47  71488110

2004-08-10 04:48:01.0700  121.6735  37.2993  6.67  1.52  21387406
1998-09-24 16:35:31.6200  121.6743  37.3  6.76  1.35  30198711

1984-07-30 14:16:48.3400  121.6703  37.288  3.25  2.43  24519
1987-01-26 13:47:46.1400  121.6715  37.29  3.01  2.47  93248

1984-05-02 07:34:15.5100  121.6658  37.29  5.17  1.75  17272
1984-04-25 22:14:20.8700  121.6655  37.2892  4.78  1.92  17929
1984-06-01 03:27:24.6300  121.6668  37.2902  5.17  1.63  19860
1984-08-01 12:29:16.1500  121.6662  37.2895  5.32  1.7  24674
1984-12-15 10:28:16.9400  121.6675  37.29  5.63  1.63  34527
1985-03-12 04:04:51.0600  121.6672  37.2905  5.68  2.08  43580
1985-08-09 11:45:01.2700  121.6667  37.2902  5.23  1.63  52580
1986-06-02 05:08:17.5800  121.6667  37.2892  5.4  1.6  73850
1987-07-28 07:04:28.0500  121.6677  37.2903  5.5  1.59  103702
1987-11-01 22:13:46.8100  121.667  37.2902  5.47  1.65  107902
1988-05-13 17:17:30.0100  121.667  37.29  5.47  1.6  117175
1990-05-16 04:10:36.7000  121.6672  37.2908  5.45  1.69  157758
1992-02-10 12:31:04.2800  121.6667  37.2907  5.48  1.66  249781
1994-05-08 23:04:52.5000  121.6657  37.29  5.66  1.69  401879
1997-09-29 03:07:46.2200  121.6668  37.2908  5.41  1.63  523141
2000-12-16 12:06:53.6600  121.6675  37.2908  5.77  1.66  21139068
2002-07-17 20:31:24.1500  121.6672  37.2917  5.77  1.71  21235914
2005-01-16 09:28:10.2400  121.667  37.2913  5.91  1.72  21433727

1984-08-07 09:07:05.5900  121.6715  37.2907  2.99  1.18  25096
1985-10-28 03:55:37.4000  121.6718  37.2907  2.93  1.3  57770
1988-01-15 01:56:41.5700  121.673  37.2913  2.82  1.42  110939
1991-01-20 05:00:30.1800  121.6708  37.291  2.98  1.11  205031
1991-08-10 17:06:04.9800  121.6698  37.2905  3.06  1.41  227435
1994-04-06 04:11:34.2100  121.6708  37.29  3.13  1.44  399980

1984-08-08 02:43:02.2600  121.68  37.3053  5.93  1.14  25152
1985-06-07 03:15:09.0800  121.6788  37.3048  5.78  1.35  49124
1986-12-28 07:40:19.5700  121.6785  37.3052  5.69  1.41  91178
1989-01-24 05:25:00.4100  121.6793  37.3055  5.76  1.38  130399
1991-09-12 09:13:34.9300  121.6798  37.305  5.9  1.39  231313
1994-11-04 08:42:20.2100  121.6783  37.3048  5.76  1.34  1217236
2002-07-02 14:28:56.6500  121.6775  37.3068  4.91  1.59  21233299
2008-04-26 15:32:30.6100  121.6785  37.306  6.49  1.43  40216297

1984-05-29 23:53:04.5700  121.6695  37.2908  3.59  1.13  19686
1984-08-10 07:04:03.4400  121.6693  37.2907  3.79  0.96  25305
1984-08-25 00:19:17.6300  121.6732  37.2922  3.11  0.88  26238
1984-10-17 11:39:04.1300  121.6697  37.29  3.2  0.96  30159
1985-02-16 20:53:06.4100  121.6695  37.2905  3.17  1.21  41574
1985-07-19 09:58:16.2100  121.6697  37.2908  3.56  1.09  51398
1985-12-19 00:02:08.2000  121.6693  37.2912  3.58  1.07  61809
1985-12-24 21:18:57.9500  121.67  37.2912  4.09  1.06  62142
