1
10
14
20
23
47
84
91
94
100
103
106
111
120
194
197
201
205
208
222
234
237
243
247
258
270
276
287
290
300
305
308
313
318
321
324
329
333
337
340
343
346
350
353
356
363
371
376
379
383
386
389
392
396
399
402
408
413
417
421
424
427
430
435
439
444
449
452
456
459
463
468
472
475
479
485
488
491
495
498
501
504
508
511
517
525
528
531
536
541
544
551
556
559
562
567
570
573
576
579
582
585
590
595
600
603
606
609
612
615
618
621
624
627
630
633
636
639
642
645
648
651
654
657
660
